SampleNumber	MillisecondsSincePowerUp	LeftRawVoltageValue	RightRawVoltageValue	LeftCalibratedForceValue	RightCalibratedForceValue
137694	6884700	-0.1	-0.066	-0.21	-0.1386
137695	6884750	-0.101	-0.065	-0.2121	-0.1365
137696	6884800	-0.105	-0.066	-0.2205	-0.1386
137697	6884850	-0.106	-0.067	-0.2226	-0.1407
137698	6884900	-0.108	-0.068	-0.2268	-0.1428
137699	6884950	-0.105	-0.067	-0.2205	-0.1407
137700	6885000	-0.103	-0.067	-0.2163	-0.1407
137701	6885050	-0.104	-0.066	-0.2184	-0.1386
137702	6885100	-0.107	-0.063	-0.2247	-0.1323
137703	6885150	-0.107	-0.064	-0.2247	-0.1344
137704	6885200	-0.106	-0.063	-0.2226	-0.1323
137705	6885250	-0.106	-0.06	-0.2226	-0.126
137706	6885300	-0.107	-0.059	-0.2247	-0.1239
137707	6885350	-0.106	-0.058	-0.2226	-0.1218
137708	6885400	-0.103	-0.059	-0.2163	-0.1239
137709	6885450	-0.103	-0.06	-0.2163	-0.126
137710	6885500	-0.104	-0.063	-0.2184	-0.1323
137711	6885550	-0.103	-0.063	-0.2163	-0.1323
137712	6885600	-0.105	-0.064	-0.2205	-0.1344
137713	6885650	-0.108	-0.064	-0.2268	-0.1344
137714	6885700	-0.108	-0.064	-0.2268	-0.1344
137715	6885750	-0.105	-0.063	-0.2205	-0.1323
137716	6885800	-0.104	-0.064	-0.2184	-0.1344
137717	6885850	-0.102	-0.065	-0.2142	-0.1365
137718	6885900	-0.099	-0.064	-0.2079	-0.1344
137719	6885950	-0.099	-0.065	-0.2079	-0.1365
137720	6886000	-0.099	-0.065	-0.2079	-0.1365
137721	6886050	-0.099	-0.065	-0.2079	-0.1365
137722	6886100	-0.099	-0.065	-0.2079	-0.1365
137723	6886150	-0.098	-0.066	-0.2058	-0.1386
137724	6886200	-0.098	-0.072	-0.2058	-0.1512
137725	6886250	-0.097	-0.075	-0.2037	-0.1575
137726	6886300	-0.096	-0.077	-0.2016	-0.1617
137727	6886350	-0.095	-0.077	-0.1995	-0.1617
137728	6886400	-0.093	-0.075	-0.1953	-0.1575
137729	6886450	-0.093	-0.074	-0.1953	-0.1554
137730	6886500	-0.094	-0.075	-0.1974	-0.1575
137731	6886550	-0.095	-0.074	-0.1995	-0.1554
137732	6886600	-0.092	-0.074	-0.1932	-0.1554
137733	6886650	-0.092	-0.071	-0.1932	-0.1491
137734	6886700	-0.093	-0.069	-0.1953	-0.1449
137735	6886750	-0.091	-0.069	-0.1911	-0.1449
137736	6886800	-0.087	-0.068	-0.1827	-0.1428
137737	6886850	-0.087	-0.068	-0.1827	-0.1428
137738	6886900	-0.086	-0.067	-0.1806	-0.1407
137739	6886950	-0.087	-0.067	-0.1827	-0.1407
137740	6887000	-0.085	-0.067	-0.1785	-0.1407
137741	6887050	-0.084	-0.068	-0.1764	-0.1428
137742	6887100	-0.084	-0.07	-0.1764	-0.147
137743	6887150	-0.085	-0.071	-0.1785	-0.1491
137744	6887200	-0.084	-0.07	-0.1764	-0.147
137745	6887250	-0.083	-0.07	-0.1743	-0.147
137746	6887300	-0.08	-0.07	-0.168	-0.147
137747	6887350	-0.084	-0.069	-0.1764	-0.1449
137748	6887400	-0.085	-0.067	-0.1785	-0.1407
137749	6887450	-0.086	-0.068	-0.1806	-0.1428
137750	6887500	-0.086	-0.07	-0.1806	-0.147
137751	6887550	-0.084	-0.07	-0.1764	-0.147
137752	6887600	-0.084	-0.07	-0.1764	-0.147
137753	6887650	-0.085	-0.068	-0.1785	-0.1428
137754	6887700	-0.084	-0.068	-0.1764	-0.1428
137755	6887750	-0.085	-0.065	-0.1785	-0.1365
137756	6887800	-0.087	-0.065	-0.1827	-0.1365
137757	6887850	-0.088	-0.065	-0.1848	-0.1365
137758	6887900	-0.088	-0.066	-0.1848	-0.1386
137759	6887950	-0.088	-0.066	-0.1848	-0.1386
137760	6888000	-0.089	-0.067	-0.1869	-0.1407
137761	6888050	-0.09	-0.067	-0.189	-0.1407
137762	6888100	-0.091	-0.067	-0.1911	-0.1407
137763	6888150	-0.091	-0.068	-0.1911	-0.1428
137764	6888200	-0.089	-0.069	-0.1869	-0.1449
137765	6888250	-0.088	-0.069	-0.1848	-0.1449
137766	6888300	-0.086	-0.07	-0.1806	-0.147
137767	6888350	-0.086	-0.071	-0.1806	-0.1491
137768	6888400	-0.083	-0.073	-0.1743	-0.1533
137769	6888450	-0.084	-0.074	-0.1764	-0.1554
137770	6888500	-0.085	-0.072	-0.1785	-0.1512
137771	6888550	-0.086	-0.071	-0.1806	-0.1491
137772	6888600	-0.083	-0.075	-0.1743	-0.1575
137773	6888650	-0.082	-0.074	-0.1722	-0.1554
137774	6888700	-0.08	-0.074	-0.168	-0.1554
137775	6888750	-0.078	-0.075	-0.1638	-0.1575
137776	6888800	-0.077	-0.076	-0.1617	-0.1596
137777	6888850	-0.079	-0.076	-0.1659	-0.1596
137778	6888900	-0.079	-0.073	-0.1659	-0.1533
137779	6888950	-0.078	-0.073	-0.1638	-0.1533
137780	6889000	-0.077	-0.072	-0.1617	-0.1512
137781	6889050	-0.077	-0.074	-0.1617	-0.1554
137782	6889100	-0.079	-0.072	-0.1659	-0.1512
137783	6889150	-0.081	-0.071	-0.1701	-0.1491
137784	6889200	-0.081	-0.074	-0.1701	-0.1554
137785	6889250	-0.078	-0.074	-0.1638	-0.1554
137786	6889300	-0.078	-0.076	-0.1638	-0.1596
137787	6889350	-0.076	-0.077	-0.1596	-0.1617
137788	6889400	-0.076	-0.076	-0.1596	-0.1596
137789	6889450	-0.077	-0.075	-0.1617	-0.1575
137790	6889500	-0.078	-0.078	-0.1638	-0.1638
137791	6889550	-0.076	-0.079	-0.1596	-0.1659
137792	6889600	-0.074	-0.08	-0.1554	-0.168
137793	6889650	-0.073	-0.077	-0.1533	-0.1617
137794	6889700	-0.072	-0.076	-0.1512	-0.1596
137795	6889750	-0.072	-0.077	-0.1512	-0.1617
137796	6889800	-0.075	-0.08	-0.1575	-0.168
137797	6889850	-0.075	-0.081	-0.1575	-0.1701
137798	6889900	-0.077	-0.079	-0.1617	-0.1659
137799	6889950	-0.078	-0.078	-0.1638	-0.1638
137800	6890000	-0.08	-0.079	-0.168	-0.1659
137801	6890050	-0.081	-0.081	-0.1701	-0.1701
137802	6890100	-0.083	-0.081	-0.1743	-0.1701
137803	6890150	-0.084	-0.081	-0.1764	-0.1701
137804	6890200	-0.082	-0.082	-0.1722	-0.1722
137805	6890250	-0.083	-0.083	-0.1743	-0.1743
137806	6890300	-0.082	-0.082	-0.1722	-0.1722
137807	6890350	-0.082	-0.083	-0.1722	-0.1743
137808	6890400	-0.083	-0.087	-0.1743	-0.1827
137809	6890450	-0.083	-0.087	-0.1743	-0.1827
137810	6890500	-0.083	-0.087	-0.1743	-0.1827
137811	6890550	-0.081	-0.086	-0.1701	-0.1806
137812	6890600	-0.078	-0.087	-0.1638	-0.1827
137813	6890650	-0.076	-0.091	-0.1596	-0.1911
137814	6890700	-0.073	-0.09	-0.1533	-0.189
137815	6890750	-0.072	-0.09	-0.1512	-0.189
137816	6890800	-0.069	-0.09	-0.1449	-0.189
137817	6890850	-0.069	-0.089	-0.1449	-0.1869
137818	6890900	-0.072	-0.092	-0.1512	-0.1932
137819	6890950	-0.075	-0.093	-0.1575	-0.1953
137820	6891000	-0.074	-0.088	-0.1554	-0.1848
137821	6891050	-0.075	-0.088	-0.1575	-0.1848
137822	6891100	-0.078	-0.091	-0.1638	-0.1911
137823	6891150	-0.079	-0.091	-0.1659	-0.1911
137824	6891200	-0.079	-0.09	-0.1659	-0.189
137825	6891250	-0.078	-0.091	-0.1638	-0.1911
137826	6891300	-0.073	-0.091	-0.1533	-0.1911
137827	6891350	-0.068	-0.087	-0.1428	-0.1827
137828	6891400	-0.046	-0.079	-0.0966	-0.1659
137829	6891450	-0.036	-0.065	-0.0756	-0.1365
137830	6891500	-0.011	-0.044	-0.0231	-0.0924
137831	6891550	-0.001	-0.038	-0.0021	-0.0798
137832	6891600	0.002	-0.033	0.0042	-0.0693
137833	6891650	0.005	-0.032	0.0105	-0.0672
137834	6891700	0.003	-0.036	0.0063	-0.0756
137835	6891750	0.003	-0.04	0.0063	-0.084
137836	6891800	0.002	-0.042	0.0042	-0.0882
137837	6891850	0.004	-0.041	0.0084	-0.0861
137838	6891900	0.004	-0.041	0.0084	-0.0861
137839	6891950	0.003	-0.04	0.0063	-0.084
137840	6892000	0.003	-0.036	0.0063	-0.0756
137841	6892050	0.003	-0.028	0.0063	-0.0588
137842	6892100	0.004	-0.019	0.0084	-0.0399
137843	6892150	0.004	-0.018	0.0084	-0.0378
137844	6892200	0.004	-0.015	0.0084	-0.0315
137845	6892250	0.004	-0.014	0.0084	-0.0294
137846	6892300	0.004	-0.015	0.0084	-0.0315
137847	6892350	0.003	-0.016	0.0063	-0.0336
137848	6892400	0.002	-0.014	0.0042	-0.0294
137849	6892450	0.002	-0.014	0.0042	-0.0294
137850	6892500	0.001	-0.016	0.0021	-0.0336
137851	6892550	0.002	-0.015	0.0042	-0.0315
137852	6892600	0.002	-0.014	0.0042	-0.0294
137853	6892650	0.003	-0.014	0.0063	-0.0294
137854	6892700	0.003	-0.015	0.0063	-0.0315
137855	6892750	0.002	-0.014	0.0042	-0.0294
137856	6892800	0.001	-0.013	0.0021	-0.0273
137857	6892850	0	-0.012	0	-0.0252
137858	6892900	-0.001	-0.01	-0.0021	-0.021
137859	6892950	-0.001	-0.009	-0.0021	-0.0189
137860	6893000	-0.001	-0.01	-0.0021	-0.021
137861	6893050	0	-0.012	0	-0.0252
137862	6893100	0.001	-0.012	0.0021	-0.0252
137863	6893150	0.002	-0.013	0.0042	-0.0273
137864	6893200	0.001	-0.013	0.0021	-0.0273
137865	6893250	0	-0.015	0	-0.0315
137866	6893300	-0.017	-0.014	-0.0357	-0.0294
137867	6893350	-0.033	-0.011	-0.0693	-0.0231
137868	6893400	-0.037	-0.009	-0.0777	-0.0189
137869	6893450	-0.03	-0.01	-0.063	-0.021
137870	6893500	-0.012	-0.011	-0.0252	-0.0231
137871	6893550	-0.002	-0.01	-0.0042	-0.021
137872	6893600	-0.002	-0.01	-0.0042	-0.021
137873	6893650	-0.001	-0.01	-0.0021	-0.021
137874	6893700	0.001	-0.01	0.0021	-0.021
137875	6893750	0.001	-0.006	0.0021	-0.0126
137876	6893800	0.002	-0.004	0.0042	-0.0084
137877	6893850	0	-0.01	0	-0.021
137878	6893900	0	-0.014	0	-0.0294
137879	6893950	0	-0.014	0	-0.0294
137880	6894000	0	-0.013	0	-0.0273
137881	6894050	-0.002	-0.013	-0.0042	-0.0273
137882	6894100	-0.001	-0.013	-0.0021	-0.0273
137883	6894150	0.003	-0.016	0.0063	-0.0336
137884	6894200	0.004	-0.016	0.0084	-0.0336
137885	6894250	0	-0.014	0	-0.0294
137886	6894300	-0.003	-0.014	-0.0063	-0.0294
137887	6894350	-0.003	-0.016	-0.0063	-0.0336
137888	6894400	-0.004	-0.016	-0.0084	-0.0336
137889	6894450	0	-0.019	0	-0.0399
137890	6894500	0	-0.024	0	-0.0504
137891	6894550	-0.004	-0.024	-0.0084	-0.0504
137892	6894600	-0.004	-0.017	-0.0084	-0.0357
137893	6894650	0	-0.014	0	-0.0294
137894	6894700	0.005	-0.016	0.0105	-0.0336
137895	6894750	0.009	-0.013	0.0189	-0.0273
137896	6894800	0.006	-0.011	0.0126	-0.0231
137897	6894850	0.002	-0.013	0.0042	-0.0273
137898	6894900	0.004	-0.015	0.0084	-0.0315
137899	6894950	0.005	-0.013	0.0105	-0.0273
137900	6895000	0.004	-0.013	0.0084	-0.0273
137901	6895050	0.005	-0.014	0.0105	-0.0294
137902	6895100	0.002	-0.013	0.0042	-0.0273
137903	6895150	0.003	-0.014	0.0063	-0.0294
137904	6895200	0.005	-0.014	0.0105	-0.0294
137905	6895250	0.006	-0.014	0.0126	-0.0294
137906	6895300	0.005	-0.015	0.0105	-0.0315
137907	6895350	0.006	-0.013	0.0126	-0.0273
137908	6895400	0.005	-0.013	0.0105	-0.0273
137909	6895450	0.003	-0.014	0.0063	-0.0294
137910	6895500	-0.015	-0.017	-0.0315	-0.0357
137911	6895550	-0.017	-0.013	-0.0357	-0.0273
137912	6895600	0.085	0.043	0.1785	0.0903
137913	6895650	0.105	0.047	0.2205	0.0987
137914	6895700	0.007	-0.057	0.0147	-0.1197
137915	6895750	-0.074	-0.08	-0.1554	-0.168
137916	6895800	-0.079	-0.108	-0.1659	-0.2268
137917	6895850	-0.071	-0.116	-0.1491	-0.2436
137918	6895900	-0.058	-0.09	-0.1218	-0.189
137919	6895950	-0.029	-0.053	-0.0609	-0.1113
137920	6896000	-0.009	-0.021	-0.0189	-0.0441
137921	6896050	0.001	-0.014	0.0021	-0.0294
137922	6896100	0	-0.013	0	-0.0273
137923	6896150	0	-0.013	0	-0.0273
137924	6896200	0.003	-0.014	0.0063	-0.0294
137925	6896250	0.004	-0.013	0.0084	-0.0273
137926	6896300	0.003	-0.013	0.0063	-0.0273
137927	6896350	0.003	-0.014	0.0063	-0.0294
137928	6896400	0.001	-0.015	0.0021	-0.0315
137929	6896450	0.001	-0.014	0.0021	-0.0294
137930	6896500	0.002	-0.014	0.0042	-0.0294
137931	6896550	0.003	-0.012	0.0063	-0.0252
137932	6896600	0.004	-0.013	0.0084	-0.0273
137933	6896650	0.004	-0.014	0.0084	-0.0294
137934	6896700	0.002	-0.014	0.0042	-0.0294
137935	6896750	0.002	-0.014	0.0042	-0.0294
137936	6896800	0.001	-0.013	0.0021	-0.0273
137937	6896850	0.001	-0.014	0.0021	-0.0294
137938	6896900	0.003	-0.017	0.0063	-0.0357
137939	6896950	0.004	-0.016	0.0084	-0.0336
137940	6897000	0.003	-0.014	0.0063	-0.0294
137941	6897050	0.001	-0.013	0.0021	-0.0273
137942	6897100	0.002	-0.014	0.0042	-0.0294
137943	6897150	0.003	-0.013	0.0063	-0.0273
137944	6897200	0.003	-0.014	0.0063	-0.0294
137945	6897250	0.003	-0.014	0.0063	-0.0294
137946	6897300	0.002	-0.014	0.0042	-0.0294
137947	6897350	0.002	-0.013	0.0042	-0.0273
137948	6897400	0.004	-0.015	0.0084	-0.0315
137949	6897450	0.003	-0.015	0.0063	-0.0315
137950	6897500	0.003	-0.016	0.0063	-0.0336
137951	6897550	0.004	-0.015	0.0084	-0.0315
137952	6897600	0.003	-0.015	0.0063	-0.0315
137953	6897650	0.003	-0.015	0.0063	-0.0315
137954	6897700	0.004	-0.017	0.0084	-0.0357
137955	6897750	0.004	-0.018	0.0084	-0.0378
137956	6897800	0.004	-0.019	0.0084	-0.0399
137957	6897850	0.004	-0.016	0.0084	-0.0336
137958	6897900	0.009	-0.035	0.0189	-0.0735
137959	6897950	0.016	-0.064	0.0336	-0.1344
137960	6898000	0.053	-0.097	0.1113	-0.2037
137961	6898050	0.07	-0.134	0.147	-0.2814
137962	6898100	0.109	-0.197	0.2289	-0.4137
137963	6898150	0.086	-0.194	0.1806	-0.4074
137964	6898200	0.044	-0.117	0.0924	-0.2457
137965	6898250	0.043	-0.069	0.0903	-0.1449
137966	6898300	0.091	0.03	0.1911	0.063
137967	6898350	0.16	0.039	0.336	0.0819
137968	6898400	0.243	0.002	0.5103	0.0042
137969	6898450	0.182	-0.003	0.3822	-0.0063
137970	6898500	0.015	-0.019	0.0315	-0.0399
137971	6898550	0.004	-0.019	0.0084	-0.0399
137972	6898600	0.006	-0.018	0.0126	-0.0378
137973	6898650	0.005	-0.017	0.0105	-0.0357
137974	6898700	0.005	-0.035	0.0105	-0.0735
137975	6898750	0.022	-0.033	0.0462	-0.0693
137976	6898800	0.073	-0.076	0.1533	-0.1596
137977	6898850	0.123	-0.12	0.2583	-0.252
137978	6898900	0.101	-0.184	0.2121	-0.3864
137979	6898950	0.03	-0.151	0.063	-0.3171
137980	6899000	-0.019	-0.136	-0.0399	-0.2856
137981	6899050	-0.029	-0.146	-0.0609	-0.3066
137982	6899100	0.01	-0.136	0.021	-0.2856
137983	6899150	0.037	-0.1	0.0777	-0.21
137984	6899200	0.102	-0.074	0.2142	-0.1554
137985	6899250	0.107	-0.083	0.2247	-0.1743
137986	6899300	0.02	-0.126	0.042	-0.2646
137987	6899350	-0.007	-0.158	-0.0147	-0.3318
137988	6899400	-0.059	-0.29	-0.1239	-0.609
137989	6899450	-0.075	-0.346	-0.1575	-0.7266
137990	6899500	-0.13	-0.417	-0.273	-0.8757
137991	6899550	-0.116	-0.385	-0.2436	-0.8085
137992	6899600	-0.087	-0.274	-0.1827	-0.5754
137993	6899650	-0.079	-0.17	-0.1659	-0.357
137994	6899700	-0.06	-0.124	-0.126	-0.2604
137995	6899750	-0.053	-0.113	-0.1113	-0.2373
137996	6899800	-0.032	-0.103	-0.0672	-0.2163
137997	6899850	-0.023	-0.076	-0.0483	-0.1596
137998	6899900	0.019	-0.053	0.0399	-0.1113
137999	6899950	0.041	-0.052	0.0861	-0.1092
138000	6900000	0.06	-0.061	0.126	-0.1281
138001	6900050	0.07	-0.058	0.147	-0.1218
138002	6900100	-0.002	-0.038	-0.0042	-0.0798
138003	6900150	-0.118	-0.037	-0.2478	-0.0777
138004	6900200	-0.162	-0.051	-0.3402	-0.1071
138005	6900250	-0.096	-0.059	-0.2016	-0.1239
138006	6900300	-0.075	-0.063	-0.1575	-0.1323
138007	6900350	-0.073	-0.068	-0.1533	-0.1428
138008	6900400	-0.069	-0.072	-0.1449	-0.1512
138009	6900450	-0.074	-0.066	-0.1554	-0.1386
138010	6900500	-0.12	-0.058	-0.252	-0.1218
138011	6900550	-0.115	-0.055	-0.2415	-0.1155
138012	6900600	-0.098	-0.052	-0.2058	-0.1092
138013	6900650	-0.083	-0.054	-0.1743	-0.1134
138014	6900700	-0.101	-0.061	-0.2121	-0.1281
138015	6900750	-0.116	-0.066	-0.2436	-0.1386
138016	6900800	-0.109	-0.072	-0.2289	-0.1512
138017	6900850	-0.122	-0.077	-0.2562	-0.1617
138018	6900900	-0.123	-0.085	-0.2583	-0.1785
138019	6900950	-0.116	-0.094	-0.2436	-0.1974
138020	6901000	-0.107	-0.094	-0.2247	-0.1974
138021	6901050	-0.114	-0.09	-0.2394	-0.189
138022	6901100	-0.124	-0.09	-0.2604	-0.189
138023	6901150	-0.129	-0.091	-0.2709	-0.1911
138024	6901200	-0.127	-0.111	-0.2667	-0.2331
138025	6901250	-0.101	-0.119	-0.2121	-0.2499
138026	6901300	-0.096	-0.13	-0.2016	-0.273
138027	6901350	-0.1	-0.129	-0.21	-0.2709
138028	6901400	-0.131	-0.121	-0.2751	-0.2541
138029	6901450	-0.134	-0.128	-0.2814	-0.2688
138030	6901500	-0.137	-0.133	-0.2877	-0.2793
138031	6901550	-0.137	-0.129	-0.2877	-0.2709
138032	6901600	-0.158	-0.116	-0.3318	-0.2436
138033	6901650	-0.15	-0.116	-0.315	-0.2436
138034	6901700	-0.135	-0.116	-0.2835	-0.2436
138035	6901750	-0.123	-0.118	-0.2583	-0.2478
138036	6901800	-0.092	-0.153	-0.1932	-0.3213
138037	6901850	-0.061	-0.17	-0.1281	-0.357
138038	6901900	-0.052	-0.192	-0.1092	-0.4032
138039	6901950	-0.041	-0.197	-0.0861	-0.4137
138040	6902000	-0.039	-0.199	-0.0819	-0.4179
138041	6902050	-0.063	-0.18	-0.1323	-0.378
138042	6902100	-0.105	-0.149	-0.2205	-0.3129
138043	6902150	-0.108	-0.134	-0.2268	-0.2814
138044	6902200	-0.117	-0.121	-0.2457	-0.2541
138045	6902250	-0.14	-0.089	-0.294	-0.1869
138046	6902300	-0.254	-0.031	-0.5334	-0.0651
138047	6902350	-0.339	-0.016	-0.7119	-0.0336
138048	6902400	-0.392	0.004	-0.8232	0.0084
138049	6902450	-0.353	-0.004	-0.7413	-0.0084
138050	6902500	-0.243	-0.042	-0.5103	-0.0882
138051	6902550	-0.169	-0.047	-0.3549	-0.0987
138052	6902600	-0.11	-0.04	-0.231	-0.084
138053	6902650	-0.04	-0.045	-0.084	-0.0945
138054	6902700	0	-0.01	0	-0.021
138055	6902750	-0.002	-0.014	-0.0042	-0.0294
138056	6902800	0.007	-0.015	0.0147	-0.0315
138057	6902850	0.011	-0.006	0.0231	-0.0126
138058	6902900	0.006	-0.001	0.0126	-0.0021
138059	6902950	0	-0.004	0	-0.0084
138060	6903000	0	-0.013	0	-0.0273
138061	6903050	0	-0.013	0	-0.0273
138062	6903100	-0.003	-0.014	-0.0063	-0.0294
138063	6903150	-0.002	-0.016	-0.0042	-0.0336
138064	6903200	0	-0.014	0	-0.0294
138065	6903250	-0.001	-0.012	-0.0021	-0.0252
138066	6903300	-0.001	-0.013	-0.0021	-0.0273
138067	6903350	0	-0.014	0	-0.0294
138068	6903400	0.001	-0.015	0.0021	-0.0315
138069	6903450	0.004	-0.017	0.0084	-0.0357
138070	6903500	0.004	-0.014	0.0084	-0.0294
138071	6903550	0.003	-0.016	0.0063	-0.0336
138072	6903600	0.004	-0.015	0.0084	-0.0315
138073	6903650	0.004	-0.017	0.0084	-0.0357
138074	6903700	0.005	-0.018	0.0105	-0.0378
138075	6903750	0.004	-0.018	0.0084	-0.0378
138076	6903800	0.001	-0.017	0.0021	-0.0357
138077	6903850	0	-0.017	0	-0.0357
138078	6903900	0.001	-0.018	0.0021	-0.0378
138079	6903950	0.002	-0.016	0.0042	-0.0336
138080	6904000	0.003	-0.015	0.0063	-0.0315
138081	6904050	0.002	-0.018	0.0042	-0.0378
138082	6904100	0	-0.016	0	-0.0336
138083	6904150	0	-0.015	0	-0.0315
138084	6904200	0	-0.013	0	-0.0273
138085	6904250	-0.001	-0.013	-0.0021	-0.0273
138086	6904300	-0.001	-0.013	-0.0021	-0.0273
138087	6904350	-0.002	-0.014	-0.0042	-0.0294
138088	6904400	-0.001	-0.014	-0.0021	-0.0294
138089	6904450	-0.003	-0.013	-0.0063	-0.0273
138090	6904500	-0.003	-0.013	-0.0063	-0.0273
138091	6904550	-0.002	-0.013	-0.0042	-0.0273
138092	6904600	-0.001	-0.014	-0.0021	-0.0294
138093	6904650	0	-0.011	0	-0.0231
138094	6904700	0.017	0.01	0.0357	0.021
138095	6904750	0.04	0.021	0.084	0.0441
138096	6904800	0.06	0.048	0.126	0.1008
138097	6904850	0.059	0.047	0.1239	0.0987
138098	6904900	0.031	0.012	0.0651	0.0252
138099	6904950	0.004	-0.009	0.0084	-0.0189
138100	6905000	-0.001	-0.014	-0.0021	-0.0294
138101	6905050	0	-0.013	0	-0.0273
138102	6905100	0.001	-0.014	0.0021	-0.0294
138103	6905150	0.008	-0.003	0.0168	-0.0063
138104	6905200	0.054	0.027	0.1134	0.0567
138105	6905250	0.074	0.068	0.1554	0.1428
138106	6905300	0.099	0.083	0.2079	0.1743
138107	6905350	0.094	0.08	0.1974	0.168
138108	6905400	0.085	0.069	0.1785	0.1449
138109	6905450	0.082	0.068	0.1722	0.1428
138110	6905500	0.076	0.061	0.1596	0.1281
138111	6905550	0.073	0.056	0.1533	0.1176
138112	6905600	0.065	0.048	0.1365	0.1008
138113	6905650	0.059	0.041	0.1239	0.0861
138114	6905700	0.054	0.039	0.1134	0.0819
138115	6905750	0.05	0.033	0.105	0.0693
138116	6905800	0.04	0.025	0.084	0.0525
138117	6905850	0.039	0.023	0.0819	0.0483
138118	6905900	0.048	0.033	0.1008	0.0693
138119	6905950	0.055	0.036	0.1155	0.0756
138120	6906000	0.063	0.047	0.1323	0.0987
138121	6906050	0.068	0.052	0.1428	0.1092
138122	6906100	0.069	0.054	0.1449	0.1134
138123	6906150	0.065	0.049	0.1365	0.1029
138124	6906200	0.06	0.042	0.126	0.0882
138125	6906250	0.053	0.033	0.1113	0.0693
138126	6906300	0.041	0.02	0.0861	0.042
138127	6906350	0.039	0.011	0.0819	0.0231
138128	6906400	0.041	0.007	0.0861	0.0147
138129	6906450	0.041	0.01	0.0861	0.021
138130	6906500	0.039	0.012	0.0819	0.0252
138131	6906550	0.032	0.01	0.0672	0.021
138132	6906600	0.021	0	0.0441	0
138133	6906650	0.014	-0.002	0.0294	-0.0042
138134	6906700	0.02	-0.002	0.042	-0.0042
138135	6906750	0.03	0.005	0.063	0.0105
138136	6906800	0.038	0.011	0.0798	0.0231
138137	6906850	0.038	0.012	0.0798	0.0252
138138	6906900	0.03	0.013	0.063	0.0273
138139	6906950	0.03	0.013	0.063	0.0273
138140	6907000	0.031	0.016	0.0651	0.0336
138141	6907050	0.031	0.017	0.0651	0.0357
138142	6907100	0.028	0.015	0.0588	0.0315
138143	6907150	0.021	0.016	0.0441	0.0336
138144	6907200	0.014	0.021	0.0294	0.0441
138145	6907250	0.009	0.023	0.0189	0.0483
138146	6907300	0.008	0.026	0.0168	0.0546
138147	6907350	0.008	0.029	0.0168	0.0609
138148	6907400	0.007	0.031	0.0147	0.0651
138149	6907450	0.007	0.034	0.0147	0.0714
138150	6907500	0.009	0.036	0.0189	0.0756
138151	6907550	0.01	0.038	0.021	0.0798
138152	6907600	0.012	0.041	0.0252	0.0861
138153	6907650	0.012	0.042	0.0252	0.0882
138154	6907700	0.01	0.037	0.021	0.0777
138155	6907750	0.008	0.036	0.0168	0.0756
138156	6907800	0.005	0.03	0.0105	0.063
138157	6907850	0	0.029	0	0.0609
138158	6907900	-0.004	0.024	-0.0084	0.0504
138159	6907950	-0.003	0.024	-0.0063	0.0504
138160	6908000	-0.002	0.021	-0.0042	0.0441
138161	6908050	-0.003	0.018	-0.0063	0.0378
138162	6908100	-0.009	0.013	-0.0189	0.0273
138163	6908150	-0.012	0.008	-0.0252	0.0168
138164	6908200	-0.021	0.003	-0.0441	0.0063
138165	6908250	-0.021	0.002	-0.0441	0.0042
138166	6908300	-0.017	0.005	-0.0357	0.0105
138167	6908350	-0.015	0.008	-0.0315	0.0168
138168	6908400	-0.017	0.009	-0.0357	0.0189
138169	6908450	-0.02	0.009	-0.042	0.0189
138170	6908500	-0.022	0.009	-0.0462	0.0189
138171	6908550	-0.022	0.01	-0.0462	0.021
138172	6908600	-0.023	0.013	-0.0483	0.0273
138173	6908650	-0.023	0.015	-0.0483	0.0315
138174	6908700	-0.021	0.015	-0.0441	0.0315
138175	6908750	-0.021	0.013	-0.0441	0.0273
138176	6908800	-0.018	0.014	-0.0378	0.0294
138177	6908850	-0.017	0.015	-0.0357	0.0315
138178	6908900	-0.018	0.014	-0.0378	0.0294
138179	6908950	-0.019	0.014	-0.0399	0.0294
138180	6909000	-0.019	0.013	-0.0399	0.0273
138181	6909050	-0.018	0.014	-0.0378	0.0294
138182	6909100	-0.016	0.013	-0.0336	0.0273
138183	6909150	-0.015	0.013	-0.0315	0.0273
138184	6909200	-0.012	0.016	-0.0252	0.0336
138185	6909250	-0.009	0.018	-0.0189	0.0378
138186	6909300	-0.01	0.019	-0.021	0.0399
138187	6909350	-0.011	0.018	-0.0231	0.0378
138188	6909400	-0.009	0.017	-0.0189	0.0357
138189	6909450	-0.008	0.016	-0.0168	0.0336
138190	6909500	-0.004	0.018	-0.0084	0.0378
138191	6909550	-0.004	0.018	-0.0084	0.0378
138192	6909600	-0.005	0.018	-0.0105	0.0378
138193	6909650	-0.005	0.017	-0.0105	0.0357
138194	6909700	-0.004	0.015	-0.0084	0.0315
138195	6909750	-0.001	0.013	-0.0021	0.0273
138196	6909800	0.001	0.013	0.0021	0.0273
138197	6909850	0.007	0.013	0.0147	0.0273
138198	6909900	0.022	0.011	0.0462	0.0231
138199	6909950	0.028	0.009	0.0588	0.0189
138200	6910000	0.042	0.007	0.0882	0.0147
138201	6910050	0.044	0.009	0.0924	0.0189
138202	6910100	0.046	0.01	0.0966	0.021
138203	6910150	0.043	0.01	0.0903	0.021
138204	6910200	0.04	0.009	0.084	0.0189
