SampleNumber	MillisecondsSincePowerUp	LeftRawVoltageValue	RightRawVoltageValue	LeftCalibratedForceValue	RightCalibratedForceValue
71637	3581850	-0.006	0.009	-0.0126	0.0189
71638	3581900	-0.005	0.012	-0.0105	0.0252
71639	3581950	-0.003	0.013	-0.0063	0.0273
71640	3582000	-0.001	0.013	-0.0021	0.0273
71641	3582050	-0.002	0.014	-0.0042	0.0294
71642	3582100	-0.002	0.013	-0.0042	0.0273
71643	3582150	-0.005	0.009	-0.0105	0.0189
71644	3582200	-0.006	0.005	-0.0126	0.0105
71645	3582250	-0.003	0.004	-0.0063	0.0084
71646	3582300	-0.002	0	-0.0042	0
71647	3582350	-0.002	0.001	-0.0042	0.0021
71648	3582400	0	0.005	0	0.0105
71649	3582450	0	0.009	0	0.0189
71650	3582500	-0.004	0.008	-0.0084	0.0168
71651	3582550	-0.006	0.007	-0.0126	0.0147
71652	3582600	-0.005	0.007	-0.0105	0.0147
71653	3582650	-0.003	0.008	-0.0063	0.0168
71654	3582700	-0.002	0.008	-0.0042	0.0168
71655	3582750	-0.003	0.01	-0.0063	0.021
71656	3582800	-0.002	0.01	-0.0042	0.021
71657	3582850	-0.002	0.011	-0.0042	0.0231
71658	3582900	-0.001	0.01	-0.0021	0.021
71659	3582950	-0.002	0.008	-0.0042	0.0168
71660	3583000	0	0.002	0	0.0042
71661	3583050	0	-0.002	0	-0.0042
71662	3583100	0.001	-0.002	0.0021	-0.0042
71663	3583150	0	-0.001	0	-0.0021
71664	3583200	0.001	0	0.0021	0
71665	3583250	0	0.002	0	0.0042
71666	3583300	0	0.002	0	0.0042
71667	3583350	0	0.003	0	0.0063
71668	3583400	-0.003	0.002	-0.0063	0.0042
71669	3583450	-0.005	0.003	-0.0105	0.0063
71670	3583500	-0.006	0.004	-0.0126	0.0084
71671	3583550	-0.005	0.006	-0.0105	0.0126
71672	3583600	-0.005	0.009	-0.0105	0.0189
71673	3583650	-0.007	0.01	-0.0147	0.021
71674	3583700	-0.009	0.009	-0.0189	0.0189
71675	3583750	-0.009	0.009	-0.0189	0.0189
71676	3583800	-0.01	0.008	-0.021	0.0168
71677	3583850	-0.005	0.007	-0.0105	0.0147
71678	3583900	-0.001	0	-0.0021	0
71679	3583950	0	-0.004	0	-0.0084
71680	3584000	-0.002	-0.001	-0.0042	-0.0021
71681	3584050	0	-0.001	0	-0.0021
71682	3584100	0	-0.004	0	-0.0084
71683	3584150	-0.001	-0.002	-0.0021	-0.0042
71684	3584200	0	-0.002	0	-0.0042
71685	3584250	0	-0.004	0	-0.0084
71686	3584300	-0.001	-0.004	-0.0021	-0.0084
71687	3584350	-0.002	-0.002	-0.0042	-0.0042
71688	3584400	-0.001	-0.002	-0.0021	-0.0042
71689	3584450	0	-0.004	0	-0.0084
71690	3584500	0	-0.001	0	-0.0021
71691	3584550	-0.001	0.003	-0.0021	0.0063
71692	3584600	-0.004	0.005	-0.0084	0.0105
71693	3584650	-0.005	0.005	-0.0105	0.0105
71694	3584700	-0.003	0.005	-0.0063	0.0105
71695	3584750	-0.003	0.006	-0.0063	0.0126
71696	3584800	-0.001	0.006	-0.0021	0.0126
71697	3584850	-0.001	0.008	-0.0021	0.0168
71698	3584900	-0.002	0.01	-0.0042	0.021
71699	3584950	-0.002	0.011	-0.0042	0.0231
71700	3585000	-0.002	0.008	-0.0042	0.0168
71701	3585050	0	0.004	0	0.0084
71702	3585100	0.001	-0.002	0.0021	-0.0042
71703	3585150	0.004	0	0.0084	0
71704	3585200	0.004	0.005	0.0084	0.0105
71705	3585250	0.002	0.008	0.0042	0.0168
71706	3585300	-0.001	0.009	-0.0021	0.0189
71707	3585350	-0.001	0.011	-0.0021	0.0231
71708	3585400	-0.001	0.008	-0.0021	0.0168
71709	3585450	-0.002	0.003	-0.0042	0.0063
71710	3585500	-0.002	-0.001	-0.0042	-0.0021
71711	3585550	0	-0.003	0	-0.0063
71712	3585600	0	-0.004	0	-0.0084
71713	3585650	-0.002	-0.002	-0.0042	-0.0042
71714	3585700	-0.002	-0.003	-0.0042	-0.0063
71715	3585750	-0.002	-0.004	-0.0042	-0.0084
71716	3585800	-0.003	-0.002	-0.0063	-0.0042
71717	3585850	-0.003	0	-0.0063	0
71718	3585900	-0.006	-0.003	-0.0126	-0.0063
71719	3585950	-0.009	0	-0.0189	0
71720	3586000	-0.01	0.006	-0.021	0.0126
71721	3586050	-0.01	0.008	-0.021	0.0168
71722	3586100	-0.009	0.007	-0.0189	0.0147
71723	3586150	-0.008	0.009	-0.0168	0.0189
71724	3586200	-0.006	0.013	-0.0126	0.0273
71725	3586250	-0.003	0.013	-0.0063	0.0273
71726	3586300	-0.001	0.005	-0.0021	0.0105
71727	3586350	0	0.004	0	0.0084
71728	3586400	0	0.006	0	0.0126
71729	3586450	0.001	0.009	0.0021	0.0189
71730	3586500	-0.001	0.01	-0.0021	0.021
71731	3586550	-0.003	0.011	-0.0063	0.0231
71732	3586600	-0.007	0.01	-0.0147	0.021
71733	3586650	-0.007	0.011	-0.0147	0.0231
71734	3586700	-0.012	0.01	-0.0252	0.021
71735	3586750	-0.013	0.009	-0.0273	0.0189
71736	3586800	-0.015	0.01	-0.0315	0.021
71737	3586850	-0.015	0.01	-0.0315	0.021
71738	3586900	-0.016	0.012	-0.0336	0.0252
71739	3586950	-0.019	0.011	-0.0399	0.0231
71740	3587000	-0.02	0.01	-0.042	0.021
71741	3587050	-0.02	0.009	-0.042	0.0189
71742	3587100	-0.017	0.009	-0.0357	0.0189
71743	3587150	-0.018	0.008	-0.0378	0.0168
71744	3587200	-0.016	0.007	-0.0336	0.0147
71745	3587250	-0.015	0.005	-0.0315	0.0105
71746	3587300	-0.016	-0.002	-0.0336	-0.0042
71747	3587350	-0.015	-0.003	-0.0315	-0.0063
71748	3587400	-0.013	0.002	-0.0273	0.0042
71749	3587450	-0.014	0.005	-0.0294	0.0105
71750	3587500	-0.014	0.007	-0.0294	0.0147
71751	3587550	-0.012	0.008	-0.0252	0.0168
71752	3587600	-0.011	0.009	-0.0231	0.0189
71753	3587650	-0.01	0.009	-0.021	0.0189
71754	3587700	-0.009	0.009	-0.0189	0.0189
71755	3587750	-0.009	0.009	-0.0189	0.0189
71756	3587800	-0.008	0.008	-0.0168	0.0168
71757	3587850	-0.009	0.005	-0.0189	0.0105
71758	3587900	-0.004	0	-0.0084	0
71759	3587950	-0.001	0.001	-0.0021	0.0021
71760	3588000	-0.003	0.007	-0.0063	0.0147
71761	3588050	-0.005	0.009	-0.0105	0.0189
71762	3588100	-0.005	0.009	-0.0105	0.0189
71763	3588150	-0.004	0.011	-0.0084	0.0231
71764	3588200	-0.005	0.011	-0.0105	0.0231
71765	3588250	-0.008	0.011	-0.0168	0.0231
71766	3588300	-0.01	0.01	-0.021	0.021
71767	3588350	-0.01	0.01	-0.021	0.021
71768	3588400	-0.01	0.01	-0.021	0.021
71769	3588450	-0.012	0.008	-0.0252	0.0168
71770	3588500	-0.011	0.002	-0.0231	0.0042
71771	3588550	-0.009	0	-0.0189	0
71772	3588600	-0.009	-0.001	-0.0189	-0.0021
71773	3588650	-0.008	-0.002	-0.0168	-0.0042
71774	3588700	-0.011	0.003	-0.0231	0.0063
71775	3588750	-0.013	0.009	-0.0273	0.0189
71776	3588800	-0.013	0.009	-0.0273	0.0189
71777	3588850	-0.012	0.007	-0.0252	0.0147
71778	3588900	-0.011	0.005	-0.0231	0.0105
71779	3588950	-0.011	0.005	-0.0231	0.0105
71780	3589000	-0.011	0.007	-0.0231	0.0147
71781	3589050	-0.011	0.01	-0.0231	0.021
71782	3589100	-0.011	0.011	-0.0231	0.0231
71783	3589150	-0.01	0.01	-0.021	0.021
71784	3589200	-0.006	0.003	-0.0126	0.0063
71785	3589250	-0.005	0	-0.0105	0
71786	3589300	-0.007	-0.002	-0.0147	-0.0042
71787	3589350	-0.008	-0.002	-0.0168	-0.0042
71788	3589400	-0.006	-0.003	-0.0126	-0.0063
71789	3589450	-0.007	-0.003	-0.0147	-0.0063
71790	3589500	-0.008	0	-0.0168	0
71791	3589550	-0.006	-0.003	-0.0126	-0.0063
71792	3589600	-0.005	-0.003	-0.0105	-0.0063
71793	3589650	-0.006	0	-0.0126	0
71794	3589700	-0.008	0	-0.0168	0
71795	3589750	-0.008	-0.002	-0.0168	-0.0042
71796	3589800	-0.007	-0.003	-0.0147	-0.0063
71797	3589850	-0.006	-0.001	-0.0126	-0.0021
71798	3589900	-0.005	-0.002	-0.0105	-0.0042
71799	3589950	-0.006	-0.004	-0.0126	-0.0084
71800	3590000	-0.008	-0.002	-0.0168	-0.0042
71801	3590050	-0.007	0.001	-0.0147	0.0021
71802	3590100	-0.008	0.004	-0.0168	0.0084
71803	3590150	-0.008	0.007	-0.0168	0.0147
71804	3590200	-0.008	0.006	-0.0168	0.0126
71805	3590250	-0.008	0.006	-0.0168	0.0126
71806	3590300	-0.01	0.008	-0.021	0.0168
71807	3590350	-0.009	0.008	-0.0189	0.0168
71808	3590400	-0.009	0.008	-0.0189	0.0168
71809	3590450	-0.009	0.007	-0.0189	0.0147
71810	3590500	-0.008	0.007	-0.0168	0.0147
71811	3590550	-0.005	0.003	-0.0105	0.0063
71812	3590600	-0.003	0	-0.0063	0
71813	3590650	-0.001	-0.002	-0.0021	-0.0042
71814	3590700	-0.002	-0.002	-0.0042	-0.0042
71815	3590750	-0.003	0	-0.0063	0
71816	3590800	-0.004	0	-0.0084	0
71817	3590850	-0.004	-0.002	-0.0084	-0.0042
71818	3590900	-0.005	-0.003	-0.0105	-0.0063
71819	3590950	-0.006	-0.002	-0.0126	-0.0042
71820	3591000	-0.005	-0.002	-0.0105	-0.0042
71821	3591050	-0.005	-0.004	-0.0105	-0.0084
71822	3591100	-0.008	-0.004	-0.0168	-0.0084
71823	3591150	-0.01	-0.003	-0.021	-0.0063
71824	3591200	-0.011	-0.002	-0.0231	-0.0042
71825	3591250	-0.012	-0.003	-0.0252	-0.0063
71826	3591300	-0.01	-0.001	-0.021	-0.0021
71827	3591350	-0.011	-0.003	-0.0231	-0.0063
71828	3591400	-0.012	-0.004	-0.0252	-0.0084
71829	3591450	-0.013	0	-0.0273	0
71830	3591500	-0.014	0.008	-0.0294	0.0168
71831	3591550	-0.015	0.009	-0.0315	0.0189
71832	3591600	-0.015	0.01	-0.0315	0.021
71833	3591650	-0.017	0.01	-0.0357	0.021
71834	3591700	-0.016	0.01	-0.0336	0.021
71835	3591750	-0.017	0.011	-0.0357	0.0231
71836	3591800	-0.015	0.012	-0.0315	0.0252
71837	3591850	-0.015	0.012	-0.0315	0.0252
71838	3591900	-0.015	0.01	-0.0315	0.021
71839	3591950	-0.014	0.01	-0.0294	0.021
71840	3592000	-0.013	0.009	-0.0273	0.0189
71841	3592050	-0.013	0.005	-0.0273	0.0105
71842	3592100	-0.012	-0.003	-0.0252	-0.0063
71843	3592150	-0.012	-0.006	-0.0252	-0.0126
71844	3592200	-0.01	-0.005	-0.021	-0.0105
71845	3592250	-0.008	-0.003	-0.0168	-0.0063
71846	3592300	-0.007	-0.001	-0.0147	-0.0021
71847	3592350	-0.009	-0.004	-0.0189	-0.0084
71848	3592400	-0.009	-0.004	-0.0189	-0.0084
71849	3592450	-0.009	-0.002	-0.0189	-0.0042
71850	3592500	-0.01	-0.004	-0.021	-0.0084
71851	3592550	-0.012	0	-0.0252	0
71852	3592600	-0.014	0.005	-0.0294	0.0105
71853	3592650	-0.014	0.008	-0.0294	0.0168
71854	3592700	-0.013	0.008	-0.0273	0.0168
71855	3592750	-0.012	0.007	-0.0252	0.0147
71856	3592800	-0.015	0.007	-0.0315	0.0147
71857	3592850	-0.015	0.008	-0.0315	0.0168
71858	3592900	-0.014	0.011	-0.0294	0.0231
71859	3592950	-0.013	0.011	-0.0273	0.0231
71860	3593000	-0.012	0.011	-0.0252	0.0231
71861	3593050	-0.011	0.01	-0.0231	0.021
71862	3593100	-0.013	0.01	-0.0273	0.021
71863	3593150	-0.014	0.007	-0.0294	0.0147
71864	3593200	-0.015	0.008	-0.0315	0.0168
71865	3593250	-0.015	0.008	-0.0315	0.0168
71866	3593300	-0.011	0.006	-0.0231	0.0126
71867	3593350	-0.009	0.005	-0.0189	0.0105
71868	3593400	-0.008	0	-0.0168	0
71869	3593450	-0.007	-0.001	-0.0147	-0.0021
71870	3593500	-0.009	-0.003	-0.0189	-0.0063
71871	3593550	-0.006	-0.001	-0.0126	-0.0021
71872	3593600	-0.003	0	-0.0063	0
71873	3593650	0.001	0.008	0.0021	0.0168
71874	3593700	-0.004	0.014	-0.0084	0.0294
71875	3593750	-0.009	0.014	-0.0189	0.0294
71876	3593800	-0.014	0.01	-0.0294	0.021
71877	3593850	-0.016	0.009	-0.0336	0.0189
71878	3593900	-0.015	0.009	-0.0315	0.0189
71879	3593950	-0.014	0.01	-0.0294	0.021
71880	3594000	-0.015	0.011	-0.0315	0.0231
71881	3594050	-0.016	0.011	-0.0336	0.0231
71882	3594100	-0.011	0.015	-0.0231	0.0315
71883	3594150	-0.01	0.017	-0.021	0.0357
71884	3594200	-0.011	0.014	-0.0231	0.0294
71885	3594250	-0.014	0.01	-0.0294	0.021
71886	3594300	-0.016	0.008	-0.0336	0.0168
71887	3594350	-0.016	0.01	-0.0336	0.021
71888	3594400	-0.017	0.009	-0.0357	0.0189
71889	3594450	-0.019	0.01	-0.0399	0.021
71890	3594500	-0.021	0.007	-0.0441	0.0147
71891	3594550	-0.018	0.003	-0.0378	0.0063
71892	3594600	-0.017	-0.002	-0.0357	-0.0042
71893	3594650	-0.016	-0.002	-0.0336	-0.0042
71894	3594700	-0.016	0	-0.0336	0
71895	3594750	-0.016	-0.002	-0.0336	-0.0042
71896	3594800	-0.018	-0.002	-0.0378	-0.0042
71897	3594850	-0.019	-0.003	-0.0399	-0.0063
71898	3594900	-0.018	-0.005	-0.0378	-0.0105
71899	3594950	-0.019	-0.005	-0.0399	-0.0105
71900	3595000	-0.021	-0.003	-0.0441	-0.0063
71901	3595050	-0.021	0.001	-0.0441	0.0021
71902	3595100	-0.021	0.008	-0.0441	0.0168
71903	3595150	-0.021	0.008	-0.0441	0.0168
71904	3595200	-0.025	0.007	-0.0525	0.0147
71905	3595250	-0.026	0.006	-0.0546	0.0126
71906	3595300	-0.024	0.007	-0.0504	0.0147
71907	3595350	-0.024	0.006	-0.0504	0.0126
71908	3595400	-0.022	0.006	-0.0462	0.0126
71909	3595450	-0.02	0.006	-0.042	0.0126
71910	3595500	-0.017	0.005	-0.0357	0.0105
71911	3595550	-0.016	0.006	-0.0336	0.0126
71912	3595600	-0.018	0.008	-0.0378	0.0168
71913	3595650	-0.018	0.009	-0.0378	0.0189
71914	3595700	-0.016	0.007	-0.0336	0.0147
71915	3595750	-0.015	0.007	-0.0315	0.0147
71916	3595800	-0.014	0.009	-0.0294	0.0189
71917	3595850	-0.013	0.01	-0.0273	0.021
71918	3595900	-0.012	0.013	-0.0252	0.0273
71919	3595950	-0.013	0.014	-0.0273	0.0294
71920	3596000	-0.013	0.016	-0.0273	0.0336
71921	3596050	-0.016	0.014	-0.0336	0.0294
71922	3596100	-0.019	0.011	-0.0399	0.0231
71923	3596150	-0.019	0.009	-0.0399	0.0189
71924	3596200	-0.018	0.007	-0.0378	0.0147
71925	3596250	-0.018	0.002	-0.0378	0.0042
71926	3596300	-0.02	-0.001	-0.042	-0.0021
71927	3596350	-0.018	-0.003	-0.0378	-0.0063
71928	3596400	-0.016	-0.001	-0.0336	-0.0021
71929	3596450	-0.015	0	-0.0315	0
71930	3596500	-0.015	-0.001	-0.0315	-0.0021
71931	3596550	-0.015	-0.004	-0.0315	-0.0084
71932	3596600	-0.016	-0.004	-0.0336	-0.0084
71933	3596650	-0.016	-0.004	-0.0336	-0.0084
71934	3596700	-0.018	-0.004	-0.0378	-0.0084
71935	3596750	-0.018	-0.005	-0.0378	-0.0105
71936	3596800	-0.017	-0.001	-0.0357	-0.0021
71937	3596850	-0.017	0.002	-0.0357	0.0042
71938	3596900	-0.01	0.014	-0.021	0.0294
71939	3596950	0.005	0.016	0.0105	0.0336
71940	3597000	0.022	0.026	0.0462	0.0546
71941	3597050	0.028	0.029	0.0588	0.0609
71942	3597100	0.035	0.034	0.0735	0.0714
71943	3597150	0.038	0.034	0.0798	0.0714
71944	3597200	0.034	0.035	0.0714	0.0735
71945	3597250	0.03	0.034	0.063	0.0714
71946	3597300	0.023	0.032	0.0483	0.0672
71947	3597350	0.02	0.031	0.042	0.0651
71948	3597400	0.018	0.032	0.0378	0.0672
71949	3597450	0.018	0.033	0.0378	0.0693
71950	3597500	0.021	0.032	0.0441	0.0672
71951	3597550	0.021	0.033	0.0441	0.0693
71952	3597600	0.02	0.033	0.042	0.0693
71953	3597650	0.019	0.033	0.0399	0.0693
71954	3597700	0.009	0.026	0.0189	0.0546
71955	3597750	-0.001	0.022	-0.0021	0.0462
71956	3597800	-0.006	0.015	-0.0126	0.0315
71957	3597850	-0.007	0.004	-0.0147	0.0084
71958	3597900	-0.002	0.004	-0.0042	0.0084
71959	3597950	-0.002	0	-0.0042	0
71960	3598000	0.002	0	0.0042	0
71961	3598050	0.002	-0.002	0.0042	-0.0042
71962	3598100	0	-0.004	0	-0.0084
71963	3598150	0.004	-0.003	0.0084	-0.0063
71964	3598200	0.002	-0.004	0.0042	-0.0084
71965	3598250	-0.001	-0.002	-0.0021	-0.0042
71966	3598300	0	-0.001	0	-0.0021
71967	3598350	0	0.002	0	0.0042
71968	3598400	0	0.005	0	0.0105
71969	3598450	0	0.006	0	0.0126
71970	3598500	0.003	0.008	0.0063	0.0168
71971	3598550	0.008	0.011	0.0168	0.0231
71972	3598600	0.008	0.012	0.0168	0.0252
71973	3598650	0.007	0.013	0.0147	0.0273
71974	3598700	0.004	0.015	0.0084	0.0315
71975	3598750	0.004	0.016	0.0084	0.0336
71976	3598800	0.003	0.015	0.0063	0.0315
71977	3598850	0.004	0.015	0.0084	0.0315
71978	3598900	0.013	0.014	0.0273	0.0294
71979	3598950	0.025	0.017	0.0525	0.0357
71980	3599000	0.046	0.026	0.0966	0.0546
71981	3599050	0.054	0.034	0.1134	0.0714
71982	3599100	0.04	0.037	0.084	0.0777
71983	3599150	0.035	0.035	0.0735	0.0735
71984	3599200	0.033	0.034	0.0693	0.0714
71985	3599250	0.038	0.037	0.0798	0.0777
71986	3599300	0.058	0.05	0.1218	0.105
71987	3599350	0.057	0.041	0.1197	0.0861
71988	3599400	0.052	0.017	0.1092	0.0357
71989	3599450	0.006	0.003	0.0126	0.0063
71990	3599500	-0.005	0.002	-0.0105	0.0042
71991	3599550	-0.001	0.001	-0.0021	0.0021
71992	3599600	0.056	0.005	0.1176	0.0105
71993	3599650	0.078	0.004	0.1638	0.0084
71994	3599700	0.013	0	0.0273	0
71995	3599750	0.013	0.013	0.0273	0.0273
71996	3599800	0.063	0.054	0.1323	0.1134
71997	3599850	0.064	0.055	0.1344	0.1155
71998	3599900	-0.006	0.007	-0.0126	0.0147
71999	3599950	-0.005	0.008	-0.0105	0.0168
72000	3600000	0.043	0.047	0.0903	0.0987
72001	3600050	0.107	0.066	0.2247	0.1386
72002	3600100	0.098	0.04	0.2058	0.084
72003	3600150	0.005	0.014	0.0105	0.0294
72004	3600200	0.044	0.031	0.0924	0.0651
72005	3600250	0.064	0.032	0.1344	0.0672
72006	3600300	0.015	0.018	0.0315	0.0378
72007	3600350	-0.003	0.004	-0.0063	0.0084
72008	3600400	0.008	0.003	0.0168	0.0063
72009	3600450	0.012	0.008	0.0252	0.0168
72010	3600500	0.024	0.02	0.0504	0.042
72011	3600550	0.024	0.021	0.0504	0.0441
72012	3600600	0.012	0.021	0.0252	0.0441
72013	3600650	0.003	0.017	0.0063	0.0357
72014	3600700	0	0.011	0	0.0231
72015	3600750	0.003	0.012	0.0063	0.0252
72016	3600800	0.005	0.012	0.0105	0.0252
72017	3600850	0.009	0.012	0.0189	0.0252
72018	3600900	0.014	0.013	0.0294	0.0273
72019	3600950	0.02	0.016	0.042	0.0336
72020	3601000	0.034	0.02	0.0714	0.042
72021	3601050	0.034	0.023	0.0714	0.0483
72022	3601100	0.032	0.021	0.0672	0.0441
72023	3601150	0.029	0.021	0.0609	0.0441
72024	3601200	0.024	0.021	0.0504	0.0441
72025	3601250	0.015	0.019	0.0315	0.0399
72026	3601300	0.009	0.018	0.0189	0.0378
72027	3601350	0.005	0.019	0.0105	0.0399
72028	3601400	0.004	0.02	0.0084	0.042
72029	3601450	0.002	0.02	0.0042	0.042
72030	3601500	-0.005	0.016	-0.0105	0.0336
72031	3601550	-0.008	0.013	-0.0168	0.0273
72032	3601600	-0.01	0.013	-0.021	0.0273
72033	3601650	-0.009	0.015	-0.0189	0.0315
72034	3601700	-0.008	0.014	-0.0168	0.0294
72035	3601750	-0.009	0.013	-0.0189	0.0273
72036	3601800	-0.01	0.012	-0.021	0.0252
72037	3601850	-0.011	0.013	-0.0231	0.0273
72038	3601900	-0.013	0.011	-0.0273	0.0231
72039	3601950	-0.015	0.01	-0.0315	0.021
72040	3602000	-0.012	0.011	-0.0252	0.0231
72041	3602050	-0.009	0.012	-0.0189	0.0252
72042	3602100	-0.005	0.013	-0.0105	0.0273
72043	3602150	-0.005	0.012	-0.0105	0.0252
72044	3602200	-0.006	0.013	-0.0126	0.0273
72045	3602250	-0.006	0.013	-0.0126	0.0273
72046	3602300	-0.005	0.012	-0.0105	0.0252
72047	3602350	-0.003	0.012	-0.0063	0.0252
72048	3602400	-0.002	0.01	-0.0042	0.021
72049	3602450	0	0.009	0	0.0189
72050	3602500	0.001	0.005	0.0021	0.0105
72051	3602550	0.003	0.004	0.0063	0.0084
72052	3602600	0.004	0.004	0.0084	0.0084
72053	3602650	-0.001	0.008	-0.0021	0.0168
72054	3602700	-0.001	0.007	-0.0021	0.0147
72055	3602750	0	0.009	0	0.0189
72056	3602800	0.002	0.01	0.0042	0.021
72057	3602850	0.002	0.008	0.0042	0.0168
72058	3602900	0.007	0.009	0.0147	0.0189
72059	3602950	0.007	0.011	0.0147	0.0231
72060	3603000	0.009	0.016	0.0189	0.0336
72061	3603050	0.011	0.015	0.0231	0.0315
72062	3603100	0.012	0.016	0.0252	0.0336
72063	3603150	0.009	0.012	0.0189	0.0252
72064	3603200	0.009	0.006	0.0189	0.0126
72065	3603250	0.011	0.006	0.0231	0.0126
72066	3603300	0.011	0.008	0.0231	0.0168
72067	3603350	0.012	0.011	0.0252	0.0231
72068	3603400	0.012	0.01	0.0252	0.021
72069	3603450	0.013	0.009	0.0273	0.0189
72070	3603500	0.015	0.01	0.0315	0.021
72071	3603550	0.013	0.011	0.0273	0.0231
72072	3603600	0.012	0.009	0.0252	0.0189
72073	3603650	0.013	0.01	0.0273	0.021
72074	3603700	0.013	0.011	0.0273	0.0231
72075	3603750	0.012	0.01	0.0252	0.021
72076	3603800	0.011	0.011	0.0231	0.0231
72077	3603850	0.011	0.012	0.0231	0.0252
72078	3603900	0.014	0.014	0.0294	0.0294
72079	3603950	0.013	0.011	0.0273	0.0231
72080	3604000	0.012	0.013	0.0252	0.0273
72081	3604050	0.011	0.012	0.0231	0.0252
72082	3604100	0.009	0.01	0.0189	0.021
72083	3604150	0.008	0.009	0.0168	0.0189
72084	3604200	0.011	0.007	0.0231	0.0147
72085	3604250	0.012	0.008	0.0252	0.0168
72086	3604300	0.011	0.01	0.0231	0.021
72087	3604350	0.015	0.009	0.0315	0.0189
72088	3604400	0.017	0.003	0.0357	0.0063
72089	3604450	0.018	0	0.0378	0
72090	3604500	0.019	-0.003	0.0399	-0.0063
72091	3604550	0.018	-0.003	0.0378	-0.0063
72092	3604600	0.018	-0.002	0.0378	-0.0042
72093	3604650	0.018	-0.003	0.0378	-0.0063
72094	3604700	0.018	0.004	0.0378	0.0084
72095	3604750	0.017	0.008	0.0357	0.0168
72096	3604800	0.015	0.01	0.0315	0.021
72097	3604850	0.012	0.01	0.0252	0.021
72098	3604900	0.011	0.005	0.0231	0.0105
72099	3604950	0.012	0.002	0.0252	0.0042
72100	3605000	0.015	0.005	0.0315	0.0105
72101	3605050	0.016	0.009	0.0336	0.0189
72102	3605100	0.016	0.01	0.0336	0.021
72103	3605150	0.015	0.01	0.0315	0.021
72104	3605200	0.008	0.011	0.0168	0.0231
72105	3605250	0.007	0.011	0.0147	0.0231
72106	3605300	0.004	0.009	0.0084	0.0189
72107	3605350	0.003	0.007	0.0063	0.0147
72108	3605400	0.002	0.001	0.0042	0.0021
72109	3605450	0.003	0	0.0063	0
72110	3605500	0.001	0.002	0.0021	0.0042
72111	3605550	0.001	0.006	0.0021	0.0126
72112	3605600	0	0.009	0	0.0189
72113	3605650	0	0.011	0	0.0231
72114	3605700	0.004	0.012	0.0084	0.0252
72115	3605750	0.006	0.014	0.0126	0.0294
72116	3605800	0.013	0.017	0.0273	0.0357
72117	3605850	0.014	0.021	0.0294	0.0441
72118	3605900	0.012	0.016	0.0252	0.0336
72119	3605950	0.007	0.014	0.0147	0.0294
72120	3606000	0.004	0.009	0.0084	0.0189
72121	3606050	0.009	0.01	0.0189	0.021
72122	3606100	0.011	0.009	0.0231	0.0189
72123	3606150	0.013	0.008	0.0273	0.0168
72124	3606200	0.014	0.007	0.0294	0.0147
72125	3606250	0.013	0.005	0.0273	0.0105
72126	3606300	0.01	0.001	0.021	0.0021
72127	3606350	0.01	0	0.021	0
72128	3606400	0.007	-0.005	0.0147	-0.0105
72129	3606450	0.005	0.001	0.0105	0.0021
72130	3606500	0.006	0.007	0.0126	0.0147
72131	3606550	0.007	0.008	0.0147	0.0168
72132	3606600	0.008	0.008	0.0168	0.0168
72133	3606650	0.008	0.01	0.0168	0.021
72134	3606700	0.011	0.017	0.0231	0.0357
72135	3606750	0.015	0.022	0.0315	0.0462
72136	3606800	0.015	0.02	0.0315	0.042
72137	3606850	0.011	0.014	0.0231	0.0294
72138	3606900	0.012	0.005	0.0252	0.0105
72139	3606950	0.014	0	0.0294	0
72140	3607000	0.017	-0.002	0.0357	-0.0042
72141	3607050	0.017	-0.002	0.0357	-0.0042
72142	3607100	0.019	-0.002	0.0399	-0.0042
72143	3607150	0.018	-0.001	0.0378	-0.0021
72144	3607200	0.014	-0.002	0.0294	-0.0042
72145	3607250	0.011	-0.001	0.0231	-0.0021
72146	3607300	0.009	0.003	0.0189	0.0063
72147	3607350	0.006	0.007	0.0126	0.0147
72148	3607400	0.005	0.009	0.0105	0.0189
72149	3607450	0.005	0.013	0.0105	0.0273
72150	3607500	0.008	0.019	0.0168	0.0399
72151	3607550	0.008	0.021	0.0168	0.0441
72152	3607600	0.006	0.017	0.0126	0.0357
72153	3607650	0.006	0.007	0.0126	0.0147
72154	3607700	0.004	0.005	0.0084	0.0105
72155	3607750	0.002	0.008	0.0042	0.0168
72156	3607800	0.003	0.014	0.0063	0.0294
72157	3607850	0.003	0.014	0.0063	0.0294
72158	3607900	0	0.013	0	0.0273
72159	3607950	-0.003	0.011	-0.0063	0.0231
72160	3608000	-0.004	0.011	-0.0084	0.0231
72161	3608050	-0.003	0.012	-0.0063	0.0252
72162	3608100	-0.006	0.012	-0.0126	0.0252
72163	3608150	-0.005	0.011	-0.0105	0.0231
72164	3608200	0	0.012	0	0.0252
72165	3608250	0.004	0.011	0.0084	0.0231
72166	3608300	0.01	0.011	0.021	0.0231
72167	3608350	0.01	0.01	0.021	0.021
72168	3608400	0.01	0.01	0.021	0.021
72169	3608450	0.01	0.009	0.021	0.0189
72170	3608500	0.01	0.009	0.021	0.0189
72171	3608550	0.01	0.009	0.021	0.0189
72172	3608600	0.01	0.009	0.021	0.0189
72173	3608650	0.01	0.007	0.021	0.0147
72174	3608700	0.009	0.006	0.0189	0.0126
72175	3608750	0.009	0.006	0.0189	0.0126
