SampleNumber	MillisecondsSincePowerUp	LeftRawVoltageValue	RightRawVoltageValue	LeftCalibratedForceValue	RightCalibratedForceValue
152548	7627400	-0.04	-0.016	-0.084	-0.0336
152549	7627450	-0.039	-0.017	-0.0819	-0.0357
152550	7627500	-0.039	-0.018	-0.0819	-0.0378
152551	7627550	-0.039	-0.017	-0.0819	-0.0357
152552	7627600	-0.039	-0.016	-0.0819	-0.0336
152553	7627650	-0.039	-0.016	-0.0819	-0.0336
152554	7627700	-0.037	-0.016	-0.0777	-0.0336
152555	7627750	-0.038	-0.016	-0.0798	-0.0336
152556	7627800	-0.039	-0.017	-0.0819	-0.0357
152557	7627850	-0.038	-0.016	-0.0798	-0.0336
152558	7627900	-0.038	-0.017	-0.0798	-0.0357
152559	7627950	-0.038	-0.016	-0.0798	-0.0336
152560	7628000	-0.038	-0.018	-0.0798	-0.0378
152561	7628050	-0.039	-0.017	-0.0819	-0.0357
152562	7628100	-0.041	-0.016	-0.0861	-0.0336
152563	7628150	-0.041	-0.017	-0.0861	-0.0357
152564	7628200	-0.04	-0.018	-0.084	-0.0378
152565	7628250	-0.04	-0.017	-0.084	-0.0357
152566	7628300	-0.041	-0.015	-0.0861	-0.0315
152567	7628350	-0.043	-0.016	-0.0903	-0.0336
152568	7628400	-0.042	-0.016	-0.0882	-0.0336
152569	7628450	-0.043	-0.017	-0.0903	-0.0357
152570	7628500	-0.04	-0.015	-0.084	-0.0315
152571	7628550	-0.04	-0.016	-0.084	-0.0336
152572	7628600	-0.037	-0.016	-0.0777	-0.0336
152573	7628650	-0.036	-0.018	-0.0756	-0.0378
152574	7628700	-0.038	-0.017	-0.0798	-0.0357
152575	7628750	-0.038	-0.017	-0.0798	-0.0357
152576	7628800	-0.038	-0.017	-0.0798	-0.0357
152577	7628850	-0.038	-0.016	-0.0798	-0.0336
152578	7628900	-0.039	-0.016	-0.0819	-0.0336
152579	7628950	-0.039	-0.017	-0.0819	-0.0357
152580	7629000	-0.038	-0.018	-0.0798	-0.0378
152581	7629050	-0.04	-0.017	-0.084	-0.0357
152582	7629100	-0.039	-0.017	-0.0819	-0.0357
152583	7629150	-0.038	-0.016	-0.0798	-0.0336
152584	7629200	-0.037	-0.017	-0.0777	-0.0357
152585	7629250	-0.039	-0.016	-0.0819	-0.0336
152586	7629300	-0.039	-0.016	-0.0819	-0.0336
152587	7629350	-0.039	-0.016	-0.0819	-0.0336
152588	7629400	-0.039	-0.015	-0.0819	-0.0315
152589	7629450	-0.039	-0.015	-0.0819	-0.0315
152590	7629500	-0.038	-0.015	-0.0798	-0.0315
152591	7629550	-0.037	-0.015	-0.0777	-0.0315
152592	7629600	-0.039	-0.016	-0.0819	-0.0336
152593	7629650	-0.04	-0.017	-0.084	-0.0357
152594	7629700	-0.034	-0.015	-0.0714	-0.0315
152595	7629750	-0.027	-0.015	-0.0567	-0.0315
152596	7629800	-0.03	-0.015	-0.063	-0.0315
152597	7629850	-0.037	-0.016	-0.0777	-0.0336
152598	7629900	-0.036	-0.017	-0.0756	-0.0357
152599	7629950	-0.03	-0.017	-0.063	-0.0357
152600	7630000	0	-0.02	0	-0.042
152601	7630050	0.005	-0.019	0.0105	-0.0399
152602	7630100	0.007	-0.015	0.0147	-0.0315
152603	7630150	0.004	-0.012	0.0084	-0.0252
152604	7630200	0.004	-0.01	0.0084	-0.021
152605	7630250	0.006	-0.01	0.0126	-0.021
152606	7630300	0.007	-0.008	0.0147	-0.0168
152607	7630350	0.01	-0.011	0.021	-0.0231
152608	7630400	0.015	-0.018	0.0315	-0.0378
152609	7630450	0.011	-0.016	0.0231	-0.0336
152610	7630500	0.006	-0.014	0.0126	-0.0294
152611	7630550	0.009	-0.031	0.0189	-0.0651
152612	7630600	0.009	-0.041	0.0189	-0.0861
152613	7630650	-0.004	-0.05	-0.0084	-0.105
152614	7630700	-0.092	-0.175	-0.1932	-0.3675
152615	7630750	-0.135	-0.212	-0.2835	-0.4452
152616	7630800	-0.105	-0.137	-0.2205	-0.2877
152617	7630850	-0.044	-0.096	-0.0924	-0.2016
152618	7630900	0	-0.043	0	-0.0903
152619	7630950	0.011	-0.052	0.0231	-0.1092
152620	7631000	0.012	-0.051	0.0252	-0.1071
152621	7631050	0.015	-0.039	0.0315	-0.0819
152622	7631100	0.019	-0.026	0.0399	-0.0546
152623	7631150	0.02	-0.029	0.042	-0.0609
152624	7631200	0.018	-0.026	0.0378	-0.0546
152625	7631250	0.01	-0.021	0.021	-0.0441
152626	7631300	0.017	-0.017	0.0357	-0.0357
152627	7631350	0.01	-0.022	0.021	-0.0462
152628	7631400	-0.004	-0.023	-0.0084	-0.0483
152629	7631450	0.03	-0.016	0.063	-0.0336
152630	7631500	0.081	0.037	0.1701	0.0777
152631	7631550	0.106	0.049	0.2226	0.1029
152632	7631600	0.089	0.042	0.1869	0.0882
152633	7631650	0.055	0.054	0.1155	0.1134
152634	7631700	0.018	0.058	0.0378	0.1218
152635	7631750	0.013	0.057	0.0273	0.1197
152636	7631800	0.002	0.055	0.0042	0.1155
152637	7631850	-0.019	0.056	-0.0399	0.1176
152638	7631900	-0.079	0.06	-0.1659	0.126
152639	7631950	-0.066	0.061	-0.1386	0.1281
152640	7632000	-0.017	0.073	-0.0357	0.1533
152641	7632050	0.044	0.092	0.0924	0.1932
152642	7632100	0.062	0.134	0.1302	0.2814
152643	7632150	0.04	0.072	0.084	0.1512
152644	7632200	0.004	-0.012	0.0084	-0.0252
152645	7632250	0.005	-0.013	0.0105	-0.0273
152646	7632300	0.005	-0.014	0.0105	-0.0294
152647	7632350	0.005	-0.013	0.0105	-0.0273
152648	7632400	0.001	-0.008	0.0021	-0.0168
152649	7632450	0	-0.006	0	-0.0126
152650	7632500	-0.002	-0.004	-0.0042	-0.0084
152651	7632550	-0.001	-0.006	-0.0021	-0.0126
152652	7632600	-0.001	-0.006	-0.0021	-0.0126
152653	7632650	-0.003	-0.006	-0.0063	-0.0126
152654	7632700	-0.002	-0.006	-0.0042	-0.0126
152655	7632750	0	-0.009	0	-0.0189
152656	7632800	0	-0.009	0	-0.0189
152657	7632850	0.002	-0.011	0.0042	-0.0231
152658	7632900	0.001	-0.011	0.0021	-0.0231
152659	7632950	0	-0.011	0	-0.0231
152660	7633000	0.004	-0.011	0.0084	-0.0231
152661	7633050	0.003	-0.01	0.0063	-0.021
152662	7633100	0.002	-0.011	0.0042	-0.0231
152663	7633150	0.003	-0.011	0.0063	-0.0231
152664	7633200	0.005	-0.011	0.0105	-0.0231
152665	7633250	0.004	-0.012	0.0084	-0.0252
152666	7633300	0.002	-0.009	0.0042	-0.0189
152667	7633350	0.001	-0.01	0.0021	-0.021
152668	7633400	0.003	-0.011	0.0063	-0.0231
152669	7633450	0.004	-0.012	0.0084	-0.0252
152670	7633500	0.008	-0.014	0.0168	-0.0294
152671	7633550	0.008	-0.017	0.0168	-0.0357
152672	7633600	0.01	-0.016	0.021	-0.0336
152673	7633650	0.011	-0.016	0.0231	-0.0336
152674	7633700	0.008	-0.015	0.0168	-0.0315
152675	7633750	0.006	-0.015	0.0126	-0.0315
152676	7633800	0.007	-0.014	0.0147	-0.0294
152677	7633850	0.006	-0.013	0.0126	-0.0273
152678	7633900	0.006	-0.015	0.0126	-0.0315
152679	7633950	0.006	-0.015	0.0126	-0.0315
152680	7634000	0.007	-0.014	0.0147	-0.0294
152681	7634050	0.007	-0.014	0.0147	-0.0294
152682	7634100	0.005	-0.014	0.0105	-0.0294
152683	7634150	0.002	-0.014	0.0042	-0.0294
152684	7634200	-0.003	-0.014	-0.0063	-0.0294
152685	7634250	-0.005	-0.015	-0.0105	-0.0315
152686	7634300	-0.004	-0.015	-0.0084	-0.0315
152687	7634350	0	-0.014	0	-0.0294
152688	7634400	-0.001	-0.012	-0.0021	-0.0252
152689	7634450	0.009	-0.007	0.0189	-0.0147
152690	7634500	0.038	0.028	0.0798	0.0588
152691	7634550	0.085	0.084	0.1785	0.1764
152692	7634600	0.155	0.156	0.3255	0.3276
152693	7634650	0.229	0.224	0.4809	0.4704
152694	7634700	0.29	0.267	0.609	0.5607
152695	7634750	0.29	0.271	0.609	0.5691
152696	7634800	0.288	0.266	0.6048	0.5586
152697	7634850	0.296	0.282	0.6216	0.5922
152698	7634900	0.33	0.32	0.693	0.672
152699	7634950	0.337	0.324	0.7077	0.6804
152700	7635000	0.338	0.322	0.7098	0.6762
152701	7635050	0.343	0.326	0.7203	0.6846
152702	7635100	0.349	0.338	0.7329	0.7098
152703	7635150	0.352	0.339	0.7392	0.7119
152704	7635200	0.359	0.345	0.7539	0.7245
152705	7635250	0.368	0.353	0.7728	0.7413
152706	7635300	0.383	0.364	0.8043	0.7644
152707	7635350	0.388	0.374	0.8148	0.7854
152708	7635400	0.393	0.375	0.8253	0.7875
152709	7635450	0.39	0.373	0.819	0.7833
152710	7635500	0.382	0.362	0.8022	0.7602
152711	7635550	0.381	0.361	0.8001	0.7581
152712	7635600	0.377	0.354	0.7917	0.7434
152713	7635650	0.359	0.346	0.7539	0.7266
152714	7635700	0.338	0.315	0.7098	0.6615
152715	7635750	0.316	0.295	0.6636	0.6195
152716	7635800	0.296	0.275	0.6216	0.5775
152717	7635850	0.279	0.263	0.5859	0.5523
152718	7635900	0.287	0.269	0.6027	0.5649
152719	7635950	0.293	0.283	0.6153	0.5943
152720	7636000	0.301	0.288	0.6321	0.6048
152721	7636050	0.301	0.29	0.6321	0.609
152722	7636100	0.295	0.281	0.6195	0.5901
152723	7636150	0.285	0.276	0.5985	0.5796
152724	7636200	0.286	0.271	0.6006	0.5691
152725	7636250	0.288	0.273	0.6048	0.5733
152726	7636300	0.285	0.267	0.5985	0.5607
152727	7636350	0.273	0.257	0.5733	0.5397
152728	7636400	0.263	0.246	0.5523	0.5166
152729	7636450	0.25	0.235	0.525	0.4935
152730	7636500	0.241	0.227	0.5061	0.4767
152731	7636550	0.245	0.232	0.5145	0.4872
152732	7636600	0.251	0.237	0.5271	0.4977
152733	7636650	0.248	0.233	0.5208	0.4893
152734	7636700	0.236	0.217	0.4956	0.4557
152735	7636750	0.223	0.21	0.4683	0.441
152736	7636800	0.193	0.173	0.4053	0.3633
152737	7636850	0.165	0.159	0.3465	0.3339
152738	7636900	0.168	0.161	0.3528	0.3381
152739	7636950	0.181	0.172	0.3801	0.3612
152740	7637000	0.169	0.152	0.3549	0.3192
152741	7637050	0.127	0.106	0.2667	0.2226
152742	7637100	0.047	0.05	0.0987	0.105
152743	7637150	0.027	0.012	0.0567	0.0252
152744	7637200	0.004	-0.003	0.0084	-0.0063
152745	7637250	0.002	-0.007	0.0042	-0.0147
152746	7637300	0.003	-0.009	0.0063	-0.0189
152747	7637350	0.001	-0.008	0.0021	-0.0168
152748	7637400	0.001	-0.008	0.0021	-0.0168
152749	7637450	0.002	-0.007	0.0042	-0.0147
152750	7637500	0.002	-0.008	0.0042	-0.0168
152751	7637550	0.001	-0.008	0.0021	-0.0168
152752	7637600	0	-0.007	0	-0.0147
152753	7637650	0.001	-0.007	0.0021	-0.0147
152754	7637700	-0.015	-0.007	-0.0315	-0.0147
152755	7637750	-0.019	-0.011	-0.0399	-0.0231
152756	7637800	-0.011	-0.01	-0.0231	-0.021
152757	7637850	0	0.007	0	0.0147
152758	7637900	0.073	0.072	0.1533	0.1512
152759	7637950	0.152	0.101	0.3192	0.2121
152760	7638000	0.238	0.2	0.4998	0.42
152761	7638050	0.315	0.236	0.6615	0.4956
152762	7638100	0.356	0.315	0.7476	0.6615
152763	7638150	0.362	0.334	0.7602	0.7014
152764	7638200	0.351	0.323	0.7371	0.6783
152765	7638250	0.331	0.302	0.6951	0.6342
152766	7638300	0.292	0.269	0.6132	0.5649
152767	7638350	0.286	0.247	0.6006	0.5187
152768	7638400	0.281	0.237	0.5901	0.4977
152769	7638450	0.279	0.229	0.5859	0.4809
152770	7638500	0.27	0.206	0.567	0.4326
152771	7638550	0.265	0.2	0.5565	0.42
152772	7638600	0.261	0.183	0.5481	0.3843
152773	7638650	0.236	0.174	0.4956	0.3654
152774	7638700	0.18	0.124	0.378	0.2604
152775	7638750	0.145	0.113	0.3045	0.2373
152776	7638800	0.192	0.163	0.4032	0.3423
152777	7638850	0.27	0.22	0.567	0.462
152778	7638900	0.276	0.225	0.5796	0.4725
152779	7638950	0.241	0.175	0.5061	0.3675
152780	7639000	0.132	0.116	0.2772	0.2436
152781	7639050	0.116	0.08	0.2436	0.168
152782	7639100	0.109	0.106	0.2289	0.2226
152783	7639150	0.133	0.121	0.2793	0.2541
152784	7639200	0.151	0.139	0.3171	0.2919
152785	7639250	0.127	0.139	0.2667	0.2919
152786	7639300	0.108	0.16	0.2268	0.336
152787	7639350	0.105	0.164	0.2205	0.3444
152788	7639400	0.083	0.141	0.1743	0.2961
152789	7639450	0.048	0.117	0.1008	0.2457
152790	7639500	0.018	0.1	0.0378	0.21
152791	7639550	0.001	0.073	0.0021	0.1533
152792	7639600	-0.056	0.033	-0.1176	0.0693
152793	7639650	-0.064	0.011	-0.1344	0.0231
152794	7639700	-0.049	0.043	-0.1029	0.0903
152795	7639750	-0.044	0.049	-0.0924	0.1029
152796	7639800	-0.058	0.012	-0.1218	0.0252
152797	7639850	-0.054	0	-0.1134	0
152798	7639900	-0.032	-0.012	-0.0672	-0.0252
152799	7639950	-0.019	-0.012	-0.0399	-0.0252
152800	7640000	-0.014	-0.013	-0.0294	-0.0273
152801	7640050	-0.002	-0.012	-0.0042	-0.0252
152802	7640100	0.003	-0.012	0.0063	-0.0252
152803	7640150	0.003	-0.01	0.0063	-0.021
152804	7640200	0.003	-0.01	0.0063	-0.021
152805	7640250	0.002	-0.009	0.0042	-0.0189
152806	7640300	0.004	-0.009	0.0084	-0.0189
152807	7640350	0.003	-0.009	0.0063	-0.0189
152808	7640400	0.002	-0.012	0.0042	-0.0252
152809	7640450	0.005	-0.011	0.0105	-0.0231
152810	7640500	0.009	-0.007	0.0189	-0.0147
152811	7640550	0.013	-0.006	0.0273	-0.0126
152812	7640600	0.018	-0.007	0.0378	-0.0147
152813	7640650	0.021	-0.002	0.0441	-0.0042
152814	7640700	0.031	0.008	0.0651	0.0168
152815	7640750	0.035	0.02	0.0735	0.042
152816	7640800	0.042	0.024	0.0882	0.0504
152817	7640850	0.045	0.026	0.0945	0.0546
152818	7640900	0.058	0.033	0.1218	0.0693
152819	7640950	0.078	0.04	0.1638	0.084
152820	7641000	0.101	0.077	0.2121	0.1617
152821	7641050	0.121	0.092	0.2541	0.1932
152822	7641100	0.132	0.123	0.2772	0.2583
152823	7641150	0.131	0.135	0.2751	0.2835
152824	7641200	0.112	0.132	0.2352	0.2772
152825	7641250	0.089	0.12	0.1869	0.252
152826	7641300	0.063	0.109	0.1323	0.2289
152827	7641350	0.057	0.1	0.1197	0.21
152828	7641400	0.04	0.092	0.084	0.1932
152829	7641450	0.033	0.085	0.0693	0.1785
152830	7641500	0.014	0.073	0.0294	0.1533
152831	7641550	0.01	0.067	0.021	0.1407
152832	7641600	0.008	0.042	0.0168	0.0882
152833	7641650	-0.002	0.036	-0.0042	0.0756
152834	7641700	-0.027	-0.003	-0.0567	-0.0063
152835	7641750	-0.042	-0.026	-0.0882	-0.0546
152836	7641800	-0.033	-0.025	-0.0693	-0.0525
152837	7641850	-0.011	-0.018	-0.0231	-0.0378
152838	7641900	0.002	-0.018	0.0042	-0.0378
152839	7641950	0.004	-0.021	0.0084	-0.0441
152840	7642000	0.003	-0.022	0.0063	-0.0462
152841	7642050	0.002	-0.02	0.0042	-0.042
152842	7642100	0	-0.014	0	-0.0294
152843	7642150	0	-0.012	0	-0.0252
152844	7642200	0.001	-0.007	0.0021	-0.0147
152845	7642250	-0.001	-0.008	-0.0021	-0.0168
152846	7642300	-0.004	-0.015	-0.0084	-0.0315
152847	7642350	-0.014	-0.018	-0.0294	-0.0378
152848	7642400	-0.019	-0.019	-0.0399	-0.0399
152849	7642450	-0.018	-0.023	-0.0378	-0.0483
152850	7642500	-0.02	-0.023	-0.042	-0.0483
152851	7642550	-0.021	-0.023	-0.0441	-0.0483
152852	7642600	-0.026	-0.024	-0.0546	-0.0504
152853	7642650	-0.028	-0.028	-0.0588	-0.0588
152854	7642700	-0.03	-0.032	-0.063	-0.0672
152855	7642750	-0.026	-0.031	-0.0546	-0.0651
152856	7642800	-0.023	-0.029	-0.0483	-0.0609
152857	7642850	-0.023	-0.03	-0.0483	-0.063
152858	7642900	-0.02	-0.032	-0.042	-0.0672
152859	7642950	-0.016	-0.033	-0.0336	-0.0693
152860	7643000	-0.017	-0.034	-0.0357	-0.0714
152861	7643050	-0.021	-0.034	-0.0441	-0.0714
152862	7643100	-0.017	-0.033	-0.0357	-0.0693
152863	7643150	-0.015	-0.032	-0.0315	-0.0672
152864	7643200	-0.011	-0.031	-0.0231	-0.0651
152865	7643250	-0.01	-0.033	-0.021	-0.0693
152866	7643300	-0.008	-0.035	-0.0168	-0.0735
152867	7643350	-0.005	-0.035	-0.0105	-0.0735
152868	7643400	-0.003	-0.033	-0.0063	-0.0693
152869	7643450	-0.005	-0.032	-0.0105	-0.0672
152870	7643500	-0.008	-0.034	-0.0168	-0.0714
152871	7643550	-0.009	-0.034	-0.0189	-0.0714
152872	7643600	-0.013	-0.033	-0.0273	-0.0693
152873	7643650	-0.015	-0.032	-0.0315	-0.0672
152874	7643700	-0.016	-0.033	-0.0336	-0.0693
152875	7643750	-0.016	-0.032	-0.0336	-0.0672
152876	7643800	-0.01	-0.029	-0.021	-0.0609
152877	7643850	-0.009	-0.026	-0.0189	-0.0546
152878	7643900	-0.008	-0.026	-0.0168	-0.0546
152879	7643950	-0.01	-0.027	-0.021	-0.0567
152880	7644000	-0.009	-0.024	-0.0189	-0.0504
152881	7644050	-0.009	-0.023	-0.0189	-0.0483
152882	7644100	-0.01	-0.024	-0.021	-0.0504
152883	7644150	-0.008	-0.022	-0.0168	-0.0462
152884	7644200	-0.004	-0.017	-0.0084	-0.0357
152885	7644250	0	-0.012	0	-0.0252
152886	7644300	0.001	-0.01	0.0021	-0.021
152887	7644350	0	-0.009	0	-0.0189
152888	7644400	-0.003	-0.008	-0.0063	-0.0168
152889	7644450	-0.003	-0.009	-0.0063	-0.0189
152890	7644500	-0.003	-0.008	-0.0063	-0.0168
152891	7644550	-0.003	-0.007	-0.0063	-0.0147
152892	7644600	-0.007	-0.008	-0.0147	-0.0168
152893	7644650	-0.012	-0.008	-0.0252	-0.0168
152894	7644700	-0.016	-0.002	-0.0336	-0.0042
152895	7644750	-0.016	0.003	-0.0336	0.0063
152896	7644800	-0.01	0.007	-0.021	0.0147
152897	7644850	-0.01	0.01	-0.021	0.021
152898	7644900	-0.009	0.011	-0.0189	0.0231
152899	7644950	-0.008	0.01	-0.0168	0.021
152900	7645000	-0.012	0.01	-0.0252	0.021
152901	7645050	-0.013	0.007	-0.0273	0.0147
152902	7645100	-0.012	0.003	-0.0252	0.0063
152903	7645150	-0.008	0.002	-0.0168	0.0042
152904	7645200	-0.005	0.002	-0.0105	0.0042
152905	7645250	-0.004	0.001	-0.0084	0.0021
152906	7645300	-0.006	-0.003	-0.0126	-0.0063
152907	7645350	-0.007	-0.007	-0.0147	-0.0147
152908	7645400	-0.008	-0.005	-0.0168	-0.0105
152909	7645450	-0.007	-0.004	-0.0147	-0.0084
152910	7645500	-0.002	-0.002	-0.0042	-0.0042
152911	7645550	-0.002	-0.007	-0.0042	-0.0147
152912	7645600	-0.005	-0.014	-0.0105	-0.0294
152913	7645650	-0.005	-0.014	-0.0105	-0.0294
152914	7645700	-0.004	-0.009	-0.0084	-0.0189
152915	7645750	-0.006	-0.01	-0.0126	-0.021
152916	7645800	-0.008	-0.013	-0.0168	-0.0273
152917	7645850	-0.009	-0.014	-0.0189	-0.0294
152918	7645900	-0.008	-0.015	-0.0168	-0.0315
152919	7645950	-0.013	-0.017	-0.0273	-0.0357
152920	7646000	-0.018	-0.018	-0.0378	-0.0378
152921	7646050	-0.02	-0.021	-0.042	-0.0441
152922	7646100	-0.022	-0.024	-0.0462	-0.0504
152923	7646150	-0.024	-0.028	-0.0504	-0.0588
152924	7646200	-0.022	-0.028	-0.0462	-0.0588
152925	7646250	-0.021	-0.027	-0.0441	-0.0567
152926	7646300	-0.022	-0.028	-0.0462	-0.0588
152927	7646350	-0.021	-0.029	-0.0441	-0.0609
152928	7646400	-0.018	-0.028	-0.0378	-0.0588
152929	7646450	-0.017	-0.028	-0.0357	-0.0588
152930	7646500	-0.014	-0.025	-0.0294	-0.0525
152931	7646550	-0.014	-0.025	-0.0294	-0.0525
152932	7646600	-0.018	-0.027	-0.0378	-0.0567
152933	7646650	-0.022	-0.027	-0.0462	-0.0567
152934	7646700	-0.024	-0.027	-0.0504	-0.0567
152935	7646750	-0.024	-0.026	-0.0504	-0.0546
152936	7646800	-0.025	-0.026	-0.0525	-0.0546
152937	7646850	-0.025	-0.027	-0.0525	-0.0567
152938	7646900	-0.026	-0.027	-0.0546	-0.0567
152939	7646950	-0.024	-0.027	-0.0504	-0.0567
152940	7647000	-0.024	-0.027	-0.0504	-0.0567
152941	7647050	-0.024	-0.027	-0.0504	-0.0567
152942	7647100	-0.024	-0.028	-0.0504	-0.0588
152943	7647150	-0.021	-0.026	-0.0441	-0.0546
152944	7647200	-0.019	-0.025	-0.0399	-0.0525
152945	7647250	-0.018	-0.025	-0.0378	-0.0525
152946	7647300	-0.019	-0.025	-0.0399	-0.0525
152947	7647350	-0.02	-0.024	-0.042	-0.0504
152948	7647400	-0.021	-0.024	-0.0441	-0.0504
152949	7647450	-0.021	-0.025	-0.0441	-0.0525
152950	7647500	-0.021	-0.025	-0.0441	-0.0525
152951	7647550	-0.022	-0.025	-0.0462	-0.0525
152952	7647600	-0.022	-0.026	-0.0462	-0.0546
152953	7647650	-0.02	-0.026	-0.042	-0.0546
152954	7647700	-0.019	-0.024	-0.0399	-0.0504
152955	7647750	-0.017	-0.024	-0.0357	-0.0504
152956	7647800	-0.015	-0.026	-0.0315	-0.0546
152957	7647850	-0.018	-0.031	-0.0378	-0.0651
152958	7647900	-0.016	-0.03	-0.0336	-0.063
152959	7647950	-0.014	-0.027	-0.0294	-0.0567
152960	7648000	-0.008	-0.022	-0.0168	-0.0462
152961	7648050	-0.005	-0.019	-0.0105	-0.0399
152962	7648100	0.002	-0.015	0.0042	-0.0315
152963	7648150	0.004	-0.014	0.0084	-0.0294
152964	7648200	0.004	-0.012	0.0084	-0.0252
152965	7648250	0.004	-0.013	0.0084	-0.0273
152966	7648300	0.003	-0.011	0.0063	-0.0231
152967	7648350	0.003	-0.004	0.0063	-0.0084
152968	7648400	0	-0.002	0	-0.0042
152969	7648450	-0.004	-0.003	-0.0084	-0.0063
152970	7648500	-0.012	-0.008	-0.0252	-0.0168
152971	7648550	-0.016	-0.008	-0.0336	-0.0168
152972	7648600	-0.033	-0.009	-0.0693	-0.0189
152973	7648650	-0.038	-0.008	-0.0798	-0.0168
152974	7648700	-0.042	0.001	-0.0882	0.0021
152975	7648750	-0.039	0.007	-0.0819	0.0147
152976	7648800	-0.035	0.022	-0.0735	0.0462
152977	7648850	-0.032	0.024	-0.0672	0.0504
152978	7648900	-0.03	0.02	-0.063	0.042
152979	7648950	-0.031	0.012	-0.0651	0.0252
152980	7649000	-0.036	0.003	-0.0756	0.0063
152981	7649050	-0.039	-0.005	-0.0819	-0.0105
152982	7649100	-0.04	-0.013	-0.084	-0.0273
152983	7649150	-0.038	-0.019	-0.0798	-0.0399
152984	7649200	-0.027	-0.019	-0.0567	-0.0399
152985	7649250	-0.022	-0.02	-0.0462	-0.042
152986	7649300	-0.013	-0.021	-0.0273	-0.0441
152987	7649350	-0.016	-0.022	-0.0336	-0.0462
152988	7649400	-0.017	-0.026	-0.0357	-0.0546
152989	7649450	-0.017	-0.028	-0.0357	-0.0588
152990	7649500	-0.018	-0.03	-0.0378	-0.063
152991	7649550	-0.023	-0.027	-0.0483	-0.0567
152992	7649600	-0.028	-0.026	-0.0588	-0.0546
152993	7649650	-0.031	-0.026	-0.0651	-0.0546
152994	7649700	-0.034	-0.027	-0.0714	-0.0567
152995	7649750	-0.033	-0.026	-0.0693	-0.0546
152996	7649800	-0.03	-0.026	-0.063	-0.0546
152997	7649850	-0.029	-0.026	-0.0609	-0.0546
152998	7649900	-0.029	-0.026	-0.0609	-0.0546
152999	7649950	-0.03	-0.026	-0.063	-0.0546
153000	7650000	-0.03	-0.024	-0.063	-0.0504
153001	7650050	-0.028	-0.023	-0.0588	-0.0483
153002	7650100	-0.027	-0.023	-0.0567	-0.0483
153003	7650150	-0.025	-0.024	-0.0525	-0.0504
153004	7650200	-0.025	-0.024	-0.0525	-0.0504
153005	7650250	-0.026	-0.024	-0.0546	-0.0504
153006	7650300	-0.024	-0.023	-0.0504	-0.0483
153007	7650350	-0.023	-0.021	-0.0483	-0.0441
153008	7650400	-0.021	-0.02	-0.0441	-0.042
153009	7650450	-0.019	-0.02	-0.0399	-0.042
153010	7650500	-0.012	-0.018	-0.0252	-0.0378
153011	7650550	-0.012	-0.018	-0.0252	-0.0378
153012	7650600	-0.013	-0.018	-0.0273	-0.0378
153013	7650650	-0.015	-0.019	-0.0315	-0.0399
153014	7650700	-0.019	-0.019	-0.0399	-0.0399
153015	7650750	-0.019	-0.018	-0.0399	-0.0378
153016	7650800	-0.017	-0.016	-0.0357	-0.0336
153017	7650850	-0.016	-0.016	-0.0336	-0.0336
153018	7650900	-0.019	-0.018	-0.0399	-0.0378
153019	7650950	-0.019	-0.017	-0.0399	-0.0357
153020	7651000	-0.017	-0.018	-0.0357	-0.0378
153021	7651050	-0.018	-0.018	-0.0378	-0.0378
153022	7651100	-0.017	-0.017	-0.0357	-0.0357
153023	7651150	-0.015	-0.016	-0.0315	-0.0336
153024	7651200	-0.015	-0.016	-0.0315	-0.0336
153025	7651250	-0.014	-0.016	-0.0294	-0.0336
153026	7651300	-0.013	-0.015	-0.0273	-0.0315
153027	7651350	-0.014	-0.015	-0.0294	-0.0315
153028	7651400	-0.016	-0.014	-0.0336	-0.0294
153029	7651450	-0.016	-0.014	-0.0336	-0.0294
153030	7651500	-0.015	-0.012	-0.0315	-0.0252
153031	7651550	-0.015	-0.012	-0.0315	-0.0252
153032	7651600	-0.013	-0.014	-0.0273	-0.0294
153033	7651650	-0.013	-0.015	-0.0273	-0.0315
153034	7651700	-0.014	-0.015	-0.0294	-0.0315
153035	7651750	-0.015	-0.014	-0.0315	-0.0294
153036	7651800	-0.015	-0.014	-0.0315	-0.0294
153037	7651850	-0.018	-0.013	-0.0378	-0.0273
153038	7651900	-0.021	-0.011	-0.0441	-0.0231
153039	7651950	-0.023	-0.013	-0.0483	-0.0273
153040	7652000	-0.021	-0.014	-0.0441	-0.0294
153041	7652050	-0.02	-0.014	-0.042	-0.0294
153042	7652100	-0.02	-0.013	-0.042	-0.0273
153043	7652150	-0.02	-0.013	-0.042	-0.0273
153044	7652200	-0.019	-0.014	-0.0399	-0.0294
153045	7652250	-0.019	-0.014	-0.0399	-0.0294
153046	7652300	-0.014	-0.015	-0.0294	-0.0315
153047	7652350	-0.013	-0.016	-0.0273	-0.0336
153048	7652400	-0.014	-0.018	-0.0294	-0.0378
153049	7652450	-0.013	-0.017	-0.0273	-0.0357
153050	7652500	-0.008	-0.014	-0.0168	-0.0294
153051	7652550	-0.004	-0.014	-0.0084	-0.0294
153052	7652600	-0.004	-0.013	-0.0084	-0.0273
153053	7652650	-0.006	-0.012	-0.0126	-0.0252
153054	7652700	-0.005	-0.01	-0.0105	-0.021
153055	7652750	-0.002	-0.011	-0.0042	-0.0231
153056	7652800	0	-0.011	0	-0.0231
153057	7652850	0.003	-0.01	0.0063	-0.021
153058	7652900	0.001	-0.01	0.0021	-0.021
