SampleNumber	MillisecondsSincePowerUp	LeftRawVoltageValue	RightRawVoltageValue	LeftCalibratedForceValue	RightCalibratedForceValue
29278	1463900	0.014	0	0.0294	0
29279	1463950	0.012	0	0.0252	0
29280	1464000	0.013	0	0.0273	0
29281	1464050	0.014	0.001	0.0294	0.0021
29282	1464100	0.019	0.006	0.0399	0.0126
29283	1464150	0.016	0.005	0.0336	0.0105
29284	1464200	0.013	0.002	0.0273	0.0042
29285	1464250	0.008	0	0.0168	0
29286	1464300	0.013	0	0.0273	0
29287	1464350	0.014	0	0.0294	0
29288	1464400	0.014	0.002	0.0294	0.0042
29289	1464450	0.014	0	0.0294	0
29290	1464500	0.012	-0.004	0.0252	-0.0084
29291	1464550	0.012	-0.004	0.0252	-0.0084
29292	1464600	0.014	0	0.0294	0
29293	1464650	0.013	0.003	0.0273	0.0063
29294	1464700	0.015	0.003	0.0315	0.0063
29295	1464750	0.013	0	0.0273	0
29296	1464800	0.009	0.002	0.0189	0.0042
29297	1464850	0.009	0.003	0.0189	0.0063
29298	1464900	0.014	0.006	0.0294	0.0126
29299	1464950	0.013	0.006	0.0273	0.0126
29300	1465000	0.012	0.007	0.0252	0.0147
29301	1465050	0.009	0.004	0.0189	0.0084
29302	1465100	0.011	0.002	0.0231	0.0042
29303	1465150	0.011	0	0.0231	0
29304	1465200	0.008	0.003	0.0168	0.0063
29305	1465250	0.008	0.003	0.0168	0.0063
29306	1465300	0.003	0.001	0.0063	0.0021
29307	1465350	0.007	0.003	0.0147	0.0063
29308	1465400	0.006	0.001	0.0126	0.0021
29309	1465450	0.014	0.005	0.0294	0.0105
29310	1465500	0.013	0.006	0.0273	0.0126
29311	1465550	0.014	0.003	0.0294	0.0063
29312	1465600	0.018	0.004	0.0378	0.0084
29313	1465650	0.016	0.002	0.0336	0.0042
29314	1465700	0.017	0.006	0.0357	0.0126
29315	1465750	0.018	0.003	0.0378	0.0063
29316	1465800	0.011	0.004	0.0231	0.0084
29317	1465850	0.006	0.001	0.0126	0.0021
29318	1465900	0.009	0	0.0189	0
29319	1465950	0.034	0.024	0.0714	0.0504
29320	1466000	0.04	0.037	0.084	0.0777
29321	1466050	0.034	0.025	0.0714	0.0525
29322	1466100	0.017	0.008	0.0357	0.0168
29323	1466150	0.015	0.003	0.0315	0.0063
29324	1466200	0.014	0.003	0.0294	0.0063
29325	1466250	0.012	0	0.0252	0
29326	1466300	0.008	0	0.0168	0
29327	1466350	0.013	0.001	0.0273	0.0021
29328	1466400	0.011	0.002	0.0231	0.0042
29329	1466450	0.012	0	0.0252	0
29330	1466500	0.011	-0.001	0.0231	-0.0021
29331	1466550	0.011	-0.002	0.0231	-0.0042
29332	1466600	0.013	0.002	0.0273	0.0042
29333	1466650	0.016	0.005	0.0336	0.0105
29334	1466700	0.017	0.008	0.0357	0.0168
29335	1466750	0.018	0.01	0.0378	0.021
29336	1466800	0.023	0.008	0.0483	0.0168
29337	1466850	0.022	0.006	0.0462	0.0126
29338	1466900	0.018	0	0.0378	0
29339	1466950	0.015	0	0.0315	0
29340	1467000	0.016	0.003	0.0336	0.0063
29341	1467050	0.02	0.004	0.042	0.0084
29342	1467100	0.021	0.004	0.0441	0.0084
29343	1467150	0.019	0.002	0.0399	0.0042
29344	1467200	0.015	0.001	0.0315	0.0021
29345	1467250	0.015	0.003	0.0315	0.0063
29346	1467300	0.018	0.003	0.0378	0.0063
29347	1467350	0.017	0.004	0.0357	0.0084
29348	1467400	0.019	0.005	0.0399	0.0105
29349	1467450	0.022	0.008	0.0462	0.0168
29350	1467500	0.02	0.002	0.042	0.0042
29351	1467550	0.02	-0.001	0.042	-0.0021
29352	1467600	0.019	0.001	0.0399	0.0021
29353	1467650	0.02	0.001	0.042	0.0021
29354	1467700	0.018	0.003	0.0378	0.0063
29355	1467750	0.017	0.005	0.0357	0.0105
29356	1467800	0.011	0.002	0.0231	0.0042
29357	1467850	0.007	0.001	0.0147	0.0021
29358	1467900	0.006	-0.003	0.0126	-0.0063
29359	1467950	0.007	-0.001	0.0147	-0.0021
29360	1468000	0.009	-0.001	0.0189	-0.0021
29361	1468050	0.01	0	0.021	0
29362	1468100	0.013	0	0.0273	0
29363	1468150	0.015	0	0.0315	0
29364	1468200	0.015	-0.001	0.0315	-0.0021
29365	1468250	0.014	0	0.0294	0
29366	1468300	0.013	-0.001	0.0273	-0.0021
29367	1468350	0.013	-0.001	0.0273	-0.0021
29368	1468400	0.012	-0.001	0.0252	-0.0021
29369	1468450	0.014	0	0.0294	0
29370	1468500	0.015	0	0.0315	0
29371	1468550	0.015	0	0.0315	0
29372	1468600	0.013	-0.001	0.0273	-0.0021
29373	1468650	0.013	0	0.0273	0
29374	1468700	0.014	0	0.0294	0
29375	1468750	0.016	0	0.0336	0
29376	1468800	0.016	0	0.0336	0
29377	1468850	0.015	0	0.0315	0
29378	1468900	0.014	0	0.0294	0
29379	1468950	0.012	0	0.0252	0
29380	1469000	0.012	0	0.0252	0
29381	1469050	0.012	0	0.0252	0
29382	1469100	0.011	0	0.0231	0
29383	1469150	0.011	0	0.0231	0
29384	1469200	0.009	0	0.0189	0
29385	1469250	0.008	0.001	0.0168	0.0021
29386	1469300	0.011	0	0.0231	0
29387	1469350	0.012	0	0.0252	0
29388	1469400	0.013	0	0.0273	0
29389	1469450	0.014	-0.001	0.0294	-0.0021
29390	1469500	0.015	0	0.0315	0
29391	1469550	0.015	0	0.0315	0
29392	1469600	0.013	-0.002	0.0273	-0.0042
29393	1469650	0.014	0	0.0294	0
29394	1469700	0.017	0.001	0.0357	0.0021
29395	1469750	0.016	0	0.0336	0
29396	1469800	0.013	-0.001	0.0273	-0.0021
29397	1469850	0.013	0	0.0273	0
29398	1469900	0.01	0	0.021	0
29399	1469950	0.011	0	0.0231	0
29400	1470000	0.01	-0.002	0.021	-0.0042
29401	1470050	0.01	-0.002	0.021	-0.0042
29402	1470100	0.01	0	0.021	0
29403	1470150	0.009	0	0.0189	0
29404	1470200	0.008	-0.001	0.0168	-0.0021
29405	1470250	0.008	0	0.0168	0
29406	1470300	0.007	0	0.0147	0
29407	1470350	0.008	0	0.0168	0
29408	1470400	0.01	0	0.021	0
29409	1470450	0.011	0	0.0231	0
29410	1470500	0.011	0	0.0231	0
29411	1470550	0.012	0	0.0252	0
29412	1470600	0.012	0	0.0252	0
29413	1470650	0.011	0	0.0231	0
29414	1470700	0.009	-0.001	0.0189	-0.0021
29415	1470750	0.01	0	0.021	0
29416	1470800	0.011	0	0.0231	0
29417	1470850	0.013	-0.002	0.0273	-0.0042
29418	1470900	0.018	0	0.0378	0
29419	1470950	0.018	0.001	0.0378	0.0021
29420	1471000	0.017	0.002	0.0357	0.0042
29421	1471050	0.015	0.001	0.0315	0.0021
29422	1471100	0.017	0	0.0357	0
29423	1471150	0.02	0	0.042	0
29424	1471200	0.022	0.001	0.0462	0.0021
29425	1471250	0.021	0.001	0.0441	0.0021
29426	1471300	0.019	-0.001	0.0399	-0.0021
29427	1471350	0.019	-0.001	0.0399	-0.0021
29428	1471400	0.018	-0.002	0.0378	-0.0042
29429	1471450	0.015	-0.003	0.0315	-0.0063
29430	1471500	0.014	-0.003	0.0294	-0.0063
29431	1471550	0.014	-0.003	0.0294	-0.0063
29432	1471600	0.015	-0.002	0.0315	-0.0042
29433	1471650	0.014	-0.003	0.0294	-0.0063
29434	1471700	0.011	-0.003	0.0231	-0.0063
29435	1471750	0.012	-0.003	0.0252	-0.0063
29436	1471800	0.014	-0.002	0.0294	-0.0042
29437	1471850	0.016	-0.003	0.0336	-0.0063
29438	1471900	0.017	-0.005	0.0357	-0.0105
29439	1471950	0.018	0.004	0.0378	0.0084
29440	1472000	0.025	0.004	0.0525	0.0084
29441	1472050	0.027	0.001	0.0567	0.0021
29442	1472100	0.023	0.001	0.0483	0.0021
29443	1472150	0.027	0.004	0.0567	0.0084
29444	1472200	0.027	0.014	0.0567	0.0294
29445	1472250	0.032	0.017	0.0672	0.0357
29446	1472300	0.022	0.005	0.0462	0.0105
29447	1472350	0.021	0.002	0.0441	0.0042
29448	1472400	0.019	-0.001	0.0399	-0.0021
29449	1472450	0.021	-0.001	0.0441	-0.0021
29450	1472500	0.021	0.003	0.0441	0.0063
29451	1472550	0.02	0.007	0.042	0.0147
29452	1472600	0.012	0.005	0.0252	0.0105
29453	1472650	0.012	0.001	0.0252	0.0021
29454	1472700	0.024	0.001	0.0504	0.0021
29455	1472750	0.025	0.001	0.0525	0.0021
29456	1472800	0.028	0	0.0588	0
29457	1472850	0.029	0.003	0.0609	0.0063
29458	1472900	0.029	0.099	0.0609	0.2079
29459	1472950	0.254	0.26	0.5334	0.546
29460	1473000	0.386	0.494	0.8106	1.0374
29461	1473050	0.442	0.534	0.9282	1.1214
29462	1473100	0.39	0.417	0.819	0.8757
29463	1473150	0.325	0.244	0.6825	0.5124
29464	1473200	0.112	0.079	0.2352	0.1659
29465	1473250	0.098	0.074	0.2058	0.1554
29466	1473300	0.051	0.052	0.1071	0.1092
29467	1473350	0.044	0.028	0.0924	0.0588
29468	1473400	0.03	0.013	0.063	0.0273
29469	1473450	0.041	0.017	0.0861	0.0357
29470	1473500	0.038	0.021	0.0798	0.0441
29471	1473550	0.031	0.009	0.0651	0.0189
29472	1473600	0.023	0.007	0.0483	0.0147
29473	1473650	0.017	0.009	0.0357	0.0189
29474	1473700	0.012	0.005	0.0252	0.0105
29475	1473750	0.014	0	0.0294	0
29476	1473800	0.016	0.001	0.0336	0.0021
29477	1473850	0.016	0.001	0.0336	0.0021
29478	1473900	0.017	0.003	0.0357	0.0063
29479	1473950	0.016	0.005	0.0336	0.0105
29480	1474000	0.015	0.004	0.0315	0.0084
29481	1474050	0.018	0.002	0.0378	0.0042
29482	1474100	0.022	0	0.0462	0
29483	1474150	0.021	0	0.0441	0
29484	1474200	0.017	-0.001	0.0357	-0.0021
29485	1474250	0.016	-0.001	0.0336	-0.0021
29486	1474300	0.012	-0.002	0.0252	-0.0042
29487	1474350	0.011	0.003	0.0231	0.0063
29488	1474400	0.012	0.005	0.0252	0.0105
29489	1474450	0.02	0.006	0.042	0.0126
29490	1474500	0.024	0	0.0504	0
29491	1474550	0.019	-0.002	0.0399	-0.0042
29492	1474600	0.015	-0.002	0.0315	-0.0042
29493	1474650	0.008	0.001	0.0168	0.0021
29494	1474700	0.004	0.003	0.0084	0.0063
29495	1474750	0.011	0	0.0231	0
29496	1474800	0.014	-0.003	0.0294	-0.0063
29497	1474850	0.011	-0.002	0.0231	-0.0042
29498	1474900	0.008	0.005	0.0168	0.0105
29499	1474950	0.003	0.007	0.0063	0.0147
29500	1475000	-0.002	0	-0.0042	0
29501	1475050	-0.001	-0.005	-0.0021	-0.0105
29502	1475100	0.005	-0.008	0.0105	-0.0168
29503	1475150	0.008	-0.006	0.0168	-0.0126
29504	1475200	0.014	-0.005	0.0294	-0.0105
29505	1475250	0.013	-0.004	0.0273	-0.0084
29506	1475300	0.014	-0.005	0.0294	-0.0105
29507	1475350	0.014	-0.005	0.0294	-0.0105
29508	1475400	0.013	-0.005	0.0273	-0.0105
29509	1475450	0.012	-0.003	0.0252	-0.0063
29510	1475500	0.011	-0.002	0.0231	-0.0042
29511	1475550	0.012	-0.002	0.0252	-0.0042
29512	1475600	0.012	-0.003	0.0252	-0.0063
29513	1475650	0.013	-0.002	0.0273	-0.0042
29514	1475700	0.011	-0.001	0.0231	-0.0021
29515	1475750	0.011	-0.002	0.0231	-0.0042
29516	1475800	0.013	-0.003	0.0273	-0.0063
29517	1475850	0.014	-0.005	0.0294	-0.0105
29518	1475900	0.014	-0.005	0.0294	-0.0105
29519	1475950	0.014	-0.004	0.0294	-0.0084
29520	1476000	0.014	-0.004	0.0294	-0.0084
29521	1476050	0.015	-0.003	0.0315	-0.0063
29522	1476100	0.016	-0.005	0.0336	-0.0105
29523	1476150	0.014	-0.004	0.0294	-0.0084
29524	1476200	0.011	-0.003	0.0231	-0.0063
29525	1476250	0.007	-0.002	0.0147	-0.0042
29526	1476300	0.003	-0.002	0.0063	-0.0042
29527	1476350	0.002	-0.003	0.0042	-0.0063
29528	1476400	0.004	-0.003	0.0084	-0.0063
29529	1476450	0.004	-0.004	0.0084	-0.0084
29530	1476500	0.003	-0.005	0.0063	-0.0105
29531	1476550	0.004	-0.004	0.0084	-0.0084
29532	1476600	0.005	-0.005	0.0105	-0.0105
29533	1476650	0.004	-0.004	0.0084	-0.0084
29534	1476700	0.004	-0.003	0.0084	-0.0063
29535	1476750	0.004	-0.002	0.0084	-0.0042
29536	1476800	0.003	-0.001	0.0063	-0.0021
29537	1476850	0.002	-0.002	0.0042	-0.0042
29538	1476900	0.002	-0.004	0.0042	-0.0084
29539	1476950	0.002	-0.004	0.0042	-0.0084
29540	1477000	0.002	-0.005	0.0042	-0.0105
29541	1477050	0.003	-0.004	0.0063	-0.0084
29542	1477100	0.002	-0.003	0.0042	-0.0063
29543	1477150	0.002	-0.002	0.0042	-0.0042
29544	1477200	0.002	-0.001	0.0042	-0.0021
29545	1477250	0.005	-0.002	0.0105	-0.0042
29546	1477300	0.005	-0.003	0.0105	-0.0063
29547	1477350	0.004	-0.002	0.0084	-0.0042
29548	1477400	0.005	-0.004	0.0105	-0.0084
29549	1477450	0.005	-0.003	0.0105	-0.0063
29550	1477500	0.005	-0.004	0.0105	-0.0084
29551	1477550	0.005	-0.005	0.0105	-0.0105
29552	1477600	0.005	-0.004	0.0105	-0.0084
29553	1477650	0.005	-0.004	0.0105	-0.0084
29554	1477700	0.008	-0.003	0.0168	-0.0063
29555	1477750	0.008	-0.002	0.0168	-0.0042
29556	1477800	0.011	-0.003	0.0231	-0.0063
29557	1477850	0.012	-0.003	0.0252	-0.0063
29558	1477900	0.011	-0.002	0.0231	-0.0042
29559	1477950	0.011	-0.003	0.0231	-0.0063
29560	1478000	0.01	-0.003	0.021	-0.0063
29561	1478050	0.008	-0.003	0.0168	-0.0063
29562	1478100	0.004	-0.002	0.0084	-0.0042
29563	1478150	0.004	-0.003	0.0084	-0.0063
29564	1478200	0.002	-0.002	0.0042	-0.0042
29565	1478250	0.001	-0.001	0.0021	-0.0021
29566	1478300	0	-0.002	0	-0.0042
29567	1478350	0.001	-0.003	0.0021	-0.0063
29568	1478400	0.002	-0.004	0.0042	-0.0084
29569	1478450	0.004	-0.004	0.0084	-0.0084
29570	1478500	0.005	-0.003	0.0105	-0.0063
29571	1478550	0.007	-0.002	0.0147	-0.0042
29572	1478600	0.008	-0.002	0.0168	-0.0042
29573	1478650	0.007	-0.003	0.0147	-0.0063
29574	1478700	0.007	-0.003	0.0147	-0.0063
29575	1478750	0.007	-0.003	0.0147	-0.0063
29576	1478800	0.008	-0.003	0.0168	-0.0063
29577	1478850	0.007	-0.004	0.0147	-0.0084
29578	1478900	0.006	-0.005	0.0126	-0.0105
29579	1478950	0.003	-0.005	0.0063	-0.0105
29580	1479000	0	-0.004	0	-0.0084
29581	1479050	-0.003	-0.004	-0.0063	-0.0084
29582	1479100	-0.003	-0.004	-0.0063	-0.0084
29583	1479150	-0.003	-0.004	-0.0063	-0.0084
29584	1479200	-0.002	-0.003	-0.0042	-0.0063
29585	1479250	0	-0.002	0	-0.0042
29586	1479300	0.004	-0.001	0.0084	-0.0021
29587	1479350	0.004	-0.002	0.0084	-0.0042
29588	1479400	0.006	-0.001	0.0126	-0.0021
29589	1479450	0.007	-0.003	0.0147	-0.0063
29590	1479500	0.008	-0.003	0.0168	-0.0063
29591	1479550	0.009	-0.003	0.0189	-0.0063
29592	1479600	0.01	-0.003	0.021	-0.0063
29593	1479650	0.01	-0.004	0.021	-0.0084
29594	1479700	0.011	-0.006	0.0231	-0.0126
29595	1479750	0.01	-0.004	0.021	-0.0084
29596	1479800	0.009	-0.002	0.0189	-0.0042
29597	1479850	0.008	-0.001	0.0168	-0.0021
29598	1479900	0.009	-0.001	0.0189	-0.0021
29599	1479950	0.008	-0.002	0.0168	-0.0042
29600	1480000	0.007	-0.001	0.0147	-0.0021
29601	1480050	0.008	-0.002	0.0168	-0.0042
29602	1480100	0.006	-0.002	0.0126	-0.0042
29603	1480150	0.005	-0.004	0.0105	-0.0084
29604	1480200	0.006	-0.002	0.0126	-0.0042
29605	1480250	0.007	-0.002	0.0147	-0.0042
29606	1480300	0.007	-0.004	0.0147	-0.0084
29607	1480350	0.007	-0.004	0.0147	-0.0084
29608	1480400	0.009	-0.003	0.0189	-0.0063
29609	1480450	0.008	-0.001	0.0168	-0.0021
29610	1480500	0.008	0	0.0168	0
29611	1480550	0.009	0	0.0189	0
29612	1480600	0.009	-0.001	0.0189	-0.0021
29613	1480650	0.009	-0.002	0.0189	-0.0042
29614	1480700	0.009	-0.002	0.0189	-0.0042
29615	1480750	0.01	-0.001	0.021	-0.0021
29616	1480800	0.01	-0.002	0.021	-0.0042
29617	1480850	0.011	-0.002	0.0231	-0.0042
29618	1480900	0.01	-0.003	0.021	-0.0063
29619	1480950	0.009	-0.003	0.0189	-0.0063
29620	1481000	0.009	-0.003	0.0189	-0.0063
29621	1481050	0.008	-0.001	0.0168	-0.0021
29622	1481100	0.01	-0.001	0.021	-0.0021
29623	1481150	0.01	0	0.021	0
29624	1481200	0.011	-0.001	0.0231	-0.0021
29625	1481250	0.009	-0.001	0.0189	-0.0021
29626	1481300	0.011	-0.002	0.0231	-0.0042
29627	1481350	0.014	-0.002	0.0294	-0.0042
29628	1481400	0.012	-0.002	0.0252	-0.0042
29629	1481450	0.009	-0.002	0.0189	-0.0042
29630	1481500	0.008	0	0.0168	0
29631	1481550	0.009	-0.001	0.0189	-0.0021
29632	1481600	0.009	-0.002	0.0189	-0.0042
29633	1481650	0.008	-0.002	0.0168	-0.0042
29634	1481700	0.006	-0.003	0.0126	-0.0063
29635	1481750	0.007	-0.004	0.0147	-0.0084
29636	1481800	0.008	-0.002	0.0168	-0.0042
29637	1481850	0.008	-0.001	0.0168	-0.0021
29638	1481900	0.008	-0.002	0.0168	-0.0042
29639	1481950	0.009	-0.003	0.0189	-0.0063
29640	1482000	0.007	-0.002	0.0147	-0.0042
29641	1482050	0.007	-0.003	0.0147	-0.0063
29642	1482100	0.007	-0.002	0.0147	-0.0042
29643	1482150	0.007	-0.002	0.0147	-0.0042
29644	1482200	0.006	-0.001	0.0126	-0.0021
29645	1482250	0.005	-0.001	0.0105	-0.0021
29646	1482300	0.007	-0.002	0.0147	-0.0042
29647	1482350	0.007	-0.002	0.0147	-0.0042
29648	1482400	0.008	-0.003	0.0168	-0.0063
29649	1482450	0.008	-0.001	0.0168	-0.0021
29650	1482500	0.006	0	0.0126	0
29651	1482550	0.005	-0.001	0.0105	-0.0021
29652	1482600	0.006	-0.002	0.0126	-0.0042
29653	1482650	0.005	-0.002	0.0105	-0.0042
29654	1482700	0.005	-0.003	0.0105	-0.0063
29655	1482750	0.004	-0.002	0.0084	-0.0042
29656	1482800	0.004	-0.001	0.0084	-0.0021
29657	1482850	0.004	0	0.0084	0
29658	1482900	0.005	-0.001	0.0105	-0.0021
29659	1482950	0.004	-0.001	0.0084	-0.0021
29660	1483000	0.004	-0.001	0.0084	-0.0021
29661	1483050	0.004	-0.001	0.0084	-0.0021
29662	1483100	0.005	0	0.0105	0
29663	1483150	0.005	-0.001	0.0105	-0.0021
29664	1483200	0.003	-0.001	0.0063	-0.0021
29665	1483250	0.004	-0.002	0.0084	-0.0042
29666	1483300	0.004	-0.003	0.0084	-0.0063
29667	1483350	0.005	-0.001	0.0105	-0.0021
29668	1483400	0.004	0	0.0084	0
29669	1483450	0.003	0	0.0063	0
29670	1483500	0.004	-0.001	0.0084	-0.0021
29671	1483550	0.003	-0.002	0.0063	-0.0042
29672	1483600	0.003	-0.001	0.0063	-0.0021
29673	1483650	0.003	-0.002	0.0063	-0.0042
29674	1483700	0.002	-0.003	0.0042	-0.0063
29675	1483750	0.001	-0.004	0.0021	-0.0084
29676	1483800	0.001	-0.004	0.0021	-0.0084
29677	1483850	0.002	-0.003	0.0042	-0.0063
29678	1483900	0.005	-0.002	0.0105	-0.0042
29679	1483950	0.005	-0.003	0.0105	-0.0063
29680	1484000	0.006	-0.002	0.0126	-0.0042
29681	1484050	0.006	-0.001	0.0126	-0.0021
29682	1484100	0.008	-0.002	0.0168	-0.0042
29683	1484150	0.007	-0.004	0.0147	-0.0084
29684	1484200	0.01	-0.003	0.021	-0.0063
29685	1484250	0.011	-0.002	0.0231	-0.0042
29686	1484300	0.013	-0.001	0.0273	-0.0021
29687	1484350	0.016	-0.002	0.0336	-0.0042
29688	1484400	0.017	-0.002	0.0357	-0.0042
29689	1484450	0.016	-0.003	0.0336	-0.0063
29690	1484500	0.014	-0.003	0.0294	-0.0063
29691	1484550	0.013	-0.002	0.0273	-0.0042
29692	1484600	0.011	-0.002	0.0231	-0.0042
29693	1484650	0.009	-0.002	0.0189	-0.0042
29694	1484700	0.007	-0.003	0.0147	-0.0063
29695	1484750	0.007	-0.003	0.0147	-0.0063
29696	1484800	0.008	-0.002	0.0168	-0.0042
29697	1484850	0.01	-0.002	0.021	-0.0042
29698	1484900	0.011	-0.002	0.0231	-0.0042
29699	1484950	0.01	-0.001	0.021	-0.0021
29700	1485000	0.009	-0.002	0.0189	-0.0042
29701	1485050	0.007	-0.002	0.0147	-0.0042
29702	1485100	0.007	-0.003	0.0147	-0.0063
29703	1485150	0.008	-0.003	0.0168	-0.0063
29704	1485200	0.008	-0.001	0.0168	-0.0021
29705	1485250	0.007	-0.002	0.0147	-0.0042
29706	1485300	0.004	-0.003	0.0084	-0.0063
29707	1485350	0.004	-0.003	0.0084	-0.0063
29708	1485400	0.005	-0.002	0.0105	-0.0042
29709	1485450	0.005	-0.003	0.0105	-0.0063
29710	1485500	0.004	-0.001	0.0084	-0.0021
29711	1485550	0.005	0	0.0105	0
29712	1485600	0.007	-0.004	0.0147	-0.0084
29713	1485650	0.006	-0.005	0.0126	-0.0105
29714	1485700	0.005	-0.003	0.0105	-0.0063
29715	1485750	0.006	-0.001	0.0126	-0.0021
29716	1485800	0.008	-0.001	0.0168	-0.0021
29717	1485850	0.009	-0.002	0.0189	-0.0042
29718	1485900	0.011	-0.003	0.0231	-0.0063
29719	1485950	0.012	-0.003	0.0252	-0.0063
29720	1486000	0.013	-0.002	0.0273	-0.0042
29721	1486050	0.013	-0.001	0.0273	-0.0021
29722	1486100	0.014	-0.001	0.0294	-0.0021
29723	1486150	0.012	-0.001	0.0252	-0.0021
29724	1486200	0.011	-0.002	0.0231	-0.0042
29725	1486250	0.012	-0.002	0.0252	-0.0042
29726	1486300	0.01	0	0.021	0
29727	1486350	0.009	-0.001	0.0189	-0.0021
29728	1486400	0.008	-0.001	0.0168	-0.0021
29729	1486450	0.009	-0.001	0.0189	-0.0021
29730	1486500	0.008	-0.002	0.0168	-0.0042
29731	1486550	0.008	-0.003	0.0168	-0.0063
29732	1486600	0.008	-0.004	0.0168	-0.0084
29733	1486650	0.008	-0.004	0.0168	-0.0084
29734	1486700	0.007	-0.006	0.0147	-0.0126
29735	1486750	0.008	-0.005	0.0168	-0.0105
29736	1486800	0.009	-0.002	0.0189	-0.0042
29737	1486850	0.008	-0.003	0.0168	-0.0063
29738	1486900	0.008	-0.004	0.0168	-0.0084
29739	1486950	0.007	-0.004	0.0147	-0.0084
29740	1487000	0.005	-0.002	0.0105	-0.0042
29741	1487050	0.006	-0.002	0.0126	-0.0042
29742	1487100	0.004	-0.002	0.0084	-0.0042
29743	1487150	0.005	-0.002	0.0105	-0.0042
29744	1487200	0.006	-0.003	0.0126	-0.0063
29745	1487250	0.007	-0.002	0.0147	-0.0042
29746	1487300	0.008	-0.001	0.0168	-0.0021
29747	1487350	0.008	-0.002	0.0168	-0.0042
29748	1487400	0.008	-0.001	0.0168	-0.0021
29749	1487450	0.009	-0.001	0.0189	-0.0021
29750	1487500	0.009	-0.002	0.0189	-0.0042
29751	1487550	0.009	-0.002	0.0189	-0.0042
29752	1487600	0.008	-0.002	0.0168	-0.0042
29753	1487650	0.009	-0.002	0.0189	-0.0042
29754	1487700	0.01	-0.002	0.021	-0.0042
29755	1487750	0.009	-0.002	0.0189	-0.0042
29756	1487800	0.01	-0.002	0.021	-0.0042
29757	1487850	0.011	-0.003	0.0231	-0.0063
29758	1487900	0.008	-0.002	0.0168	-0.0042
29759	1487950	0.008	-0.002	0.0168	-0.0042
29760	1488000	0.01	-0.003	0.021	-0.0063
29761	1488050	0.01	-0.003	0.021	-0.0063
29762	1488100	0.009	-0.002	0.0189	-0.0042
29763	1488150	0.008	-0.001	0.0168	-0.0021
29764	1488200	0.009	-0.002	0.0189	-0.0042
29765	1488250	0.011	-0.002	0.0231	-0.0042
29766	1488300	0.013	-0.003	0.0273	-0.0063
29767	1488350	0.012	-0.001	0.0252	-0.0021
29768	1488400	0.01	0	0.021	0
29769	1488450	0.01	0	0.021	0
29770	1488500	0.013	0	0.0273	0
29771	1488550	0.014	0	0.0294	0
29772	1488600	0.012	-0.002	0.0252	-0.0042
29773	1488650	0.013	-0.002	0.0273	-0.0042
29774	1488700	0.014	-0.003	0.0294	-0.0063
29775	1488750	0.013	-0.002	0.0273	-0.0042
29776	1488800	0.011	-0.002	0.0231	-0.0042
29777	1488850	0.011	-0.002	0.0231	-0.0042
29778	1488900	0.012	-0.001	0.0252	-0.0021
29779	1488950	0.012	0	0.0252	0
29780	1489000	0.015	-0.001	0.0315	-0.0021
29781	1489050	0.014	-0.002	0.0294	-0.0042
29782	1489100	0.012	-0.003	0.0252	-0.0063
29783	1489150	0.009	-0.003	0.0189	-0.0063
29784	1489200	0.007	-0.003	0.0147	-0.0063
29785	1489250	0.006	-0.002	0.0126	-0.0042
29786	1489300	0.006	-0.003	0.0126	-0.0063
29787	1489350	0.006	-0.002	0.0126	-0.0042
29788	1489400	0.007	-0.002	0.0147	-0.0042
29789	1489450	0.007	-0.001	0.0147	-0.0021
29790	1489500	0.008	-0.003	0.0168	-0.0063
29791	1489550	0.009	-0.002	0.0189	-0.0042
29792	1489600	0.011	-0.002	0.0231	-0.0042
29793	1489650	0.012	-0.002	0.0252	-0.0042
29794	1489700	0.01	-0.002	0.021	-0.0042
29795	1489750	0.011	-0.002	0.0231	-0.0042
29796	1489800	0.013	-0.001	0.0273	-0.0021
29797	1489850	0.014	-0.001	0.0294	-0.0021
29798	1489900	0.015	-0.001	0.0315	-0.0021
29799	1489950	0.016	-0.002	0.0336	-0.0042
29800	1490000	0.016	-0.002	0.0336	-0.0042
29801	1490050	0.017	-0.001	0.0357	-0.0021
29802	1490100	0.017	-0.001	0.0357	-0.0021
29803	1490150	0.017	-0.003	0.0357	-0.0063
29804	1490200	0.016	-0.003	0.0336	-0.0063
29805	1490250	0.016	-0.003	0.0336	-0.0063
29806	1490300	0.017	-0.001	0.0357	-0.0021
29807	1490350	0.017	-0.001	0.0357	-0.0021
29808	1490400	0.016	-0.001	0.0336	-0.0021
29809	1490450	0.015	-0.001	0.0315	-0.0021
29810	1490500	0.015	0	0.0315	0
29811	1490550	0.015	-0.002	0.0315	-0.0042
29812	1490600	0.015	-0.002	0.0315	-0.0042
29813	1490650	0.016	-0.002	0.0336	-0.0042
29814	1490700	0.016	-0.002	0.0336	-0.0042
29815	1490750	0.016	-0.002	0.0336	-0.0042
29816	1490800	0.016	-0.004	0.0336	-0.0084
29817	1490850	0.016	-0.003	0.0336	-0.0063
29818	1490900	0.015	-0.001	0.0315	-0.0021
29819	1490950	0.015	-0.001	0.0315	-0.0021
29820	1491000	0.017	-0.001	0.0357	-0.0021
29821	1491050	0.018	0	0.0378	0
29822	1491100	0.02	-0.002	0.042	-0.0042
29823	1491150	0.021	-0.003	0.0441	-0.0063
29824	1491200	0.02	-0.004	0.042	-0.0084
29825	1491250	0.019	-0.004	0.0399	-0.0084
