SampleNumber	MillisecondsSincePowerUp	LeftRawVoltageValue	RightRawVoltageValue	LeftCalibratedForceValue	RightCalibratedForceValue
105005	5250250	-0.043	-0.011	-0.0903	-0.0231
105006	5250300	-0.047	-0.008	-0.0987	-0.0168
105007	5250350	-0.045	-0.008	-0.0945	-0.0168
105008	5250400	-0.037	-0.006	-0.0777	-0.0126
105009	5250450	-0.038	-0.005	-0.0798	-0.0105
105010	5250500	-0.043	-0.002	-0.0903	-0.0042
105011	5250550	-0.047	-0.002	-0.0987	-0.0042
105012	5250600	-0.055	0.003	-0.1155	0.0063
105013	5250650	-0.062	0.005	-0.1302	0.0105
105014	5250700	-0.067	0.01	-0.1407	0.021
105015	5250750	-0.069	0.009	-0.1449	0.0189
105016	5250800	-0.065	0.008	-0.1365	0.0168
105017	5250850	-0.061	0.007	-0.1281	0.0147
105018	5250900	-0.058	0.004	-0.1218	0.0084
105019	5250950	-0.056	0	-0.1176	0
105020	5251000	-0.053	-0.002	-0.1113	-0.0042
105021	5251050	-0.053	-0.002	-0.1113	-0.0042
105022	5251100	-0.055	-0.002	-0.1155	-0.0042
105023	5251150	-0.066	-0.003	-0.1386	-0.0063
105024	5251200	-0.09	-0.004	-0.189	-0.0084
105025	5251250	-0.126	-0.013	-0.2646	-0.0273
105026	5251300	-0.183	-0.081	-0.3843	-0.1701
105027	5251350	-0.264	-0.159	-0.5544	-0.3339
105028	5251400	-0.363	-0.269	-0.7623	-0.5649
105029	5251450	-0.458	-0.323	-0.9618	-0.6783
105030	5251500	-0.515	-0.231	-1.0815	-0.4851
105031	5251550	-0.526	-0.154	-1.1046	-0.3234
105032	5251600	-0.43	-0.083	-0.903	-0.1743
105033	5251650	-0.409	-0.102	-0.8589	-0.2142
105034	5251700	-0.233	-0.037	-0.4893	-0.0777
105035	5251750	-0.171	-0.032	-0.3591	-0.0672
105036	5251800	-0.144	-0.022	-0.3024	-0.0462
105037	5251850	-0.147	-0.018	-0.3087	-0.0378
105038	5251900	-0.177	-0.103	-0.3717	-0.2163
105039	5251950	-0.184	-0.164	-0.3864	-0.3444
105040	5252000	-0.128	-0.169	-0.2688	-0.3549
105041	5252050	-0.08	-0.17	-0.168	-0.357
105042	5252100	-0.059	-0.126	-0.1239	-0.2646
105043	5252150	-0.053	-0.087	-0.1113	-0.1827
105044	5252200	-0.038	-0.074	-0.0798	-0.1554
105045	5252250	-0.04	-0.083	-0.084	-0.1743
105046	5252300	-0.013	-0.067	-0.0273	-0.1407
105047	5252350	-0.013	-0.058	-0.0273	-0.1218
105048	5252400	-0.05	-0.028	-0.105	-0.0588
105049	5252450	-0.08	-0.009	-0.168	-0.0189
105050	5252500	-0.031	-0.004	-0.0651	-0.0084
105051	5252550	0.009	-0.039	0.0189	-0.0819
105052	5252600	-0.018	-0.048	-0.0378	-0.1008
105053	5252650	-0.039	-0.063	-0.0819	-0.1323
105054	5252700	-0.043	-0.07	-0.0903	-0.147
105055	5252750	-0.038	-0.079	-0.0798	-0.1659
105056	5252800	-0.025	-0.085	-0.0525	-0.1785
105057	5252850	-0.026	-0.091	-0.0546	-0.1911
105058	5252900	-0.036	-0.099	-0.0756	-0.2079
105059	5252950	-0.039	-0.099	-0.0819	-0.2079
105060	5253000	-0.038	-0.094	-0.0798	-0.1974
105061	5253050	-0.034	-0.091	-0.0714	-0.1911
105062	5253100	-0.029	-0.088	-0.0609	-0.1848
105063	5253150	-0.03	-0.088	-0.063	-0.1848
105064	5253200	-0.032	-0.09	-0.0672	-0.189
105065	5253250	-0.034	-0.092	-0.0714	-0.1932
105066	5253300	-0.037	-0.092	-0.0777	-0.1932
105067	5253350	-0.036	-0.093	-0.0756	-0.1953
105068	5253400	-0.042	-0.094	-0.0882	-0.1974
105069	5253450	-0.043	-0.091	-0.0903	-0.1911
105070	5253500	-0.05	-0.083	-0.105	-0.1743
105071	5253550	-0.058	-0.079	-0.1218	-0.1659
105072	5253600	-0.062	-0.078	-0.1302	-0.1638
105073	5253650	-0.062	-0.08	-0.1302	-0.168
105074	5253700	-0.061	-0.083	-0.1281	-0.1743
105075	5253750	-0.063	-0.087	-0.1323	-0.1827
105076	5253800	-0.062	-0.09	-0.1302	-0.189
105077	5253850	-0.059	-0.093	-0.1239	-0.1953
105078	5253900	-0.059	-0.093	-0.1239	-0.1953
105079	5253950	-0.06	-0.095	-0.126	-0.1995
105080	5254000	-0.063	-0.092	-0.1323	-0.1932
105081	5254050	-0.063	-0.091	-0.1323	-0.1911
105082	5254100	-0.061	-0.09	-0.1281	-0.189
105083	5254150	-0.061	-0.09	-0.1281	-0.189
105084	5254200	-0.062	-0.09	-0.1302	-0.189
105085	5254250	-0.059	-0.091	-0.1239	-0.1911
105086	5254300	-0.058	-0.09	-0.1218	-0.189
105087	5254350	-0.06	-0.088	-0.126	-0.1848
105088	5254400	-0.062	-0.09	-0.1302	-0.189
105089	5254450	-0.064	-0.095	-0.1344	-0.1995
105090	5254500	-0.072	-0.096	-0.1512	-0.2016
105091	5254550	-0.075	-0.09	-0.1575	-0.189
105092	5254600	-0.069	-0.085	-0.1449	-0.1785
105093	5254650	-0.061	-0.08	-0.1281	-0.168
105094	5254700	-0.045	-0.072	-0.0945	-0.1512
105095	5254750	-0.046	-0.07	-0.0966	-0.147
105096	5254800	-0.045	-0.059	-0.0945	-0.1239
105097	5254850	-0.038	-0.053	-0.0798	-0.1113
105098	5254900	-0.033	-0.041	-0.0693	-0.0861
105099	5254950	-0.032	-0.049	-0.0672	-0.1029
105100	5255000	-0.046	-0.078	-0.0966	-0.1638
105101	5255050	-0.076	-0.122	-0.1596	-0.2562
105102	5255100	-0.115	-0.161	-0.2415	-0.3381
105103	5255150	-0.125	-0.174	-0.2625	-0.3654
105104	5255200	-0.121	-0.166	-0.2541	-0.3486
105105	5255250	-0.113	-0.154	-0.2373	-0.3234
105106	5255300	-0.094	-0.143	-0.1974	-0.3003
105107	5255350	-0.092	-0.142	-0.1932	-0.2982
105108	5255400	-0.091	-0.139	-0.1911	-0.2919
105109	5255450	-0.091	-0.14	-0.1911	-0.294
105110	5255500	-0.096	-0.144	-0.2016	-0.3024
105111	5255550	-0.103	-0.149	-0.2163	-0.3129
105112	5255600	-0.107	-0.151	-0.2247	-0.3171
105113	5255650	-0.11	-0.151	-0.231	-0.3171
105114	5255700	-0.109	-0.148	-0.2289	-0.3108
105115	5255750	-0.104	-0.145	-0.2184	-0.3045
105116	5255800	-0.094	-0.14	-0.1974	-0.294
105117	5255850	-0.093	-0.135	-0.1953	-0.2835
105118	5255900	-0.097	-0.127	-0.2037	-0.2667
105119	5255950	-0.097	-0.126	-0.2037	-0.2646
105120	5256000	-0.097	-0.13	-0.2037	-0.273
105121	5256050	-0.102	-0.13	-0.2142	-0.273
105122	5256100	-0.102	-0.127	-0.2142	-0.2667
105123	5256150	-0.1	-0.127	-0.21	-0.2667
105124	5256200	-0.093	-0.131	-0.1953	-0.2751
105125	5256250	-0.096	-0.133	-0.2016	-0.2793
105126	5256300	-0.112	-0.133	-0.2352	-0.2793
105127	5256350	-0.112	-0.137	-0.2352	-0.2877
105128	5256400	-0.102	-0.141	-0.2142	-0.2961
105129	5256450	-0.101	-0.141	-0.2121	-0.2961
105130	5256500	-0.107	-0.138	-0.2247	-0.2898
105131	5256550	-0.108	-0.139	-0.2268	-0.2919
105132	5256600	-0.105	-0.143	-0.2205	-0.3003
105133	5256650	-0.101	-0.143	-0.2121	-0.3003
105134	5256700	-0.097	-0.14	-0.2037	-0.294
105135	5256750	-0.093	-0.137	-0.1953	-0.2877
105136	5256800	-0.09	-0.133	-0.189	-0.2793
105137	5256850	-0.087	-0.126	-0.1827	-0.2646
105138	5256900	-0.087	-0.118	-0.1827	-0.2478
105139	5256950	-0.087	-0.114	-0.1827	-0.2394
105140	5257000	-0.083	-0.115	-0.1743	-0.2415
105141	5257050	-0.082	-0.117	-0.1722	-0.2457
105142	5257100	-0.085	-0.122	-0.1785	-0.2562
105143	5257150	-0.086	-0.122	-0.1806	-0.2562
105144	5257200	-0.088	-0.121	-0.1848	-0.2541
105145	5257250	-0.09	-0.121	-0.189	-0.2541
105146	5257300	-0.092	-0.12	-0.1932	-0.252
105147	5257350	-0.092	-0.119	-0.1932	-0.2499
105148	5257400	-0.095	-0.124	-0.1995	-0.2604
105149	5257450	-0.099	-0.129	-0.2079	-0.2709
105150	5257500	-0.102	-0.131	-0.2142	-0.2751
105151	5257550	-0.101	-0.132	-0.2121	-0.2772
105152	5257600	-0.098	-0.132	-0.2058	-0.2772
105153	5257650	-0.098	-0.134	-0.2058	-0.2814
105154	5257700	-0.095	-0.134	-0.1995	-0.2814
105155	5257750	-0.095	-0.134	-0.1995	-0.2814
105156	5257800	-0.097	-0.133	-0.2037	-0.2793
105157	5257850	-0.095	-0.132	-0.1995	-0.2772
105158	5257900	-0.097	-0.131	-0.2037	-0.2751
105159	5257950	-0.1	-0.133	-0.21	-0.2793
105160	5258000	-0.1	-0.134	-0.21	-0.2814
105161	5258050	-0.099	-0.135	-0.2079	-0.2835
105162	5258100	-0.092	-0.131	-0.1932	-0.2751
105163	5258150	-0.089	-0.127	-0.1869	-0.2667
105164	5258200	-0.086	-0.124	-0.1806	-0.2604
105165	5258250	-0.088	-0.121	-0.1848	-0.2541
105166	5258300	-0.093	-0.121	-0.1953	-0.2541
105167	5258350	-0.096	-0.122	-0.2016	-0.2562
105168	5258400	-0.096	-0.123	-0.2016	-0.2583
105169	5258450	-0.097	-0.123	-0.2037	-0.2583
105170	5258500	-0.1	-0.123	-0.21	-0.2583
105171	5258550	-0.108	-0.125	-0.2268	-0.2625
105172	5258600	-0.109	-0.129	-0.2289	-0.2709
105173	5258650	-0.106	-0.131	-0.2226	-0.2751
105174	5258700	-0.104	-0.131	-0.2184	-0.2751
105175	5258750	-0.105	-0.134	-0.2205	-0.2814
105176	5258800	-0.107	-0.136	-0.2247	-0.2856
105177	5258850	-0.109	-0.137	-0.2289	-0.2877
105178	5258900	-0.112	-0.136	-0.2352	-0.2856
105179	5258950	-0.111	-0.135	-0.2331	-0.2835
105180	5259000	-0.107	-0.135	-0.2247	-0.2835
105181	5259050	-0.104	-0.135	-0.2184	-0.2835
105182	5259100	-0.099	-0.135	-0.2079	-0.2835
105183	5259150	-0.095	-0.134	-0.1995	-0.2814
105184	5259200	-0.094	-0.133	-0.1974	-0.2793
105185	5259250	-0.096	-0.133	-0.2016	-0.2793
105186	5259300	-0.095	-0.133	-0.1995	-0.2793
105187	5259350	-0.097	-0.132	-0.2037	-0.2772
105188	5259400	-0.098	-0.132	-0.2058	-0.2772
105189	5259450	-0.099	-0.132	-0.2079	-0.2772
105190	5259500	-0.1	-0.131	-0.21	-0.2751
105191	5259550	-0.098	-0.131	-0.2058	-0.2751
105192	5259600	-0.096	-0.131	-0.2016	-0.2751
105193	5259650	-0.095	-0.132	-0.1995	-0.2772
105194	5259700	-0.094	-0.133	-0.1974	-0.2793
105195	5259750	-0.092	-0.13	-0.1932	-0.273
105196	5259800	-0.083	-0.117	-0.1743	-0.2457
105197	5259850	-0.072	-0.102	-0.1512	-0.2142
105198	5259900	-0.06	-0.088	-0.126	-0.1848
105199	5259950	-0.058	-0.081	-0.1218	-0.1701
105200	5260000	-0.057	-0.074	-0.1197	-0.1554
105201	5260050	-0.058	-0.07	-0.1218	-0.147
105202	5260100	-0.058	-0.07	-0.1218	-0.147
105203	5260150	-0.059	-0.074	-0.1239	-0.1554
105204	5260200	-0.063	-0.088	-0.1323	-0.1848
105205	5260250	-0.067	-0.095	-0.1407	-0.1995
105206	5260300	-0.067	-0.115	-0.1407	-0.2415
105207	5260350	-0.062	-0.127	-0.1302	-0.2667
105208	5260400	-0.062	-0.129	-0.1302	-0.2709
105209	5260450	-0.061	-0.128	-0.1281	-0.2688
105210	5260500	-0.062	-0.125	-0.1302	-0.2625
105211	5260550	-0.064	-0.117	-0.1344	-0.2457
105212	5260600	-0.061	-0.11	-0.1281	-0.231
105213	5260650	-0.058	-0.11	-0.1218	-0.231
105214	5260700	-0.059	-0.117	-0.1239	-0.2457
105215	5260750	-0.06	-0.12	-0.126	-0.252
105216	5260800	-0.06	-0.123	-0.126	-0.2583
105217	5260850	-0.061	-0.124	-0.1281	-0.2604
105218	5260900	-0.057	-0.123	-0.1197	-0.2583
105219	5260950	-0.052	-0.118	-0.1092	-0.2478
105220	5261000	-0.052	-0.114	-0.1092	-0.2394
105221	5261050	-0.052	-0.111	-0.1092	-0.2331
105222	5261100	-0.051	-0.112	-0.1071	-0.2352
105223	5261150	-0.053	-0.114	-0.1113	-0.2394
105224	5261200	-0.061	-0.115	-0.1281	-0.2415
105225	5261250	-0.064	-0.118	-0.1344	-0.2478
105226	5261300	-0.074	-0.119	-0.1554	-0.2499
105227	5261350	-0.075	-0.117	-0.1575	-0.2457
105228	5261400	-0.074	-0.114	-0.1554	-0.2394
105229	5261450	-0.075	-0.113	-0.1575	-0.2373
105230	5261500	-0.071	-0.115	-0.1491	-0.2415
105231	5261550	-0.065	-0.117	-0.1365	-0.2457
105232	5261600	-0.058	-0.12	-0.1218	-0.252
105233	5261650	-0.056	-0.121	-0.1176	-0.2541
105234	5261700	-0.052	-0.122	-0.1092	-0.2562
105235	5261750	-0.051	-0.123	-0.1071	-0.2583
105236	5261800	-0.059	-0.126	-0.1239	-0.2646
105237	5261850	-0.061	-0.125	-0.1281	-0.2625
105238	5261900	-0.063	-0.119	-0.1323	-0.2499
105239	5261950	-0.065	-0.118	-0.1365	-0.2478
105240	5262000	-0.065	-0.115	-0.1365	-0.2415
105241	5262050	-0.064	-0.115	-0.1344	-0.2415
105242	5262100	-0.062	-0.12	-0.1302	-0.252
105243	5262150	-0.062	-0.12	-0.1302	-0.252
105244	5262200	-0.064	-0.119	-0.1344	-0.2499
105245	5262250	-0.064	-0.119	-0.1344	-0.2499
105246	5262300	-0.06	-0.122	-0.126	-0.2562
105247	5262350	-0.059	-0.125	-0.1239	-0.2625
105248	5262400	-0.064	-0.13	-0.1344	-0.273
105249	5262450	-0.066	-0.132	-0.1386	-0.2772
105250	5262500	-0.07	-0.129	-0.147	-0.2709
105251	5262550	-0.073	-0.127	-0.1533	-0.2667
105252	5262600	-0.074	-0.128	-0.1554	-0.2688
105253	5262650	-0.071	-0.128	-0.1491	-0.2688
105254	5262700	-0.071	-0.127	-0.1491	-0.2667
105255	5262750	-0.068	-0.128	-0.1428	-0.2688
105256	5262800	-0.071	-0.129	-0.1491	-0.2709
105257	5262850	-0.071	-0.13	-0.1491	-0.273
105258	5262900	-0.07	-0.129	-0.147	-0.2709
105259	5262950	-0.071	-0.126	-0.1491	-0.2646
105260	5263000	-0.073	-0.125	-0.1533	-0.2625
105261	5263050	-0.073	-0.126	-0.1533	-0.2646
105262	5263100	-0.071	-0.129	-0.1491	-0.2709
105263	5263150	-0.069	-0.129	-0.1449	-0.2709
105264	5263200	-0.069	-0.127	-0.1449	-0.2667
105265	5263250	-0.07	-0.128	-0.147	-0.2688
105266	5263300	-0.071	-0.13	-0.1491	-0.273
105267	5263350	-0.068	-0.131	-0.1428	-0.2751
105268	5263400	-0.067	-0.134	-0.1407	-0.2814
105269	5263450	-0.063	-0.135	-0.1323	-0.2835
105270	5263500	-0.058	-0.137	-0.1218	-0.2877
105271	5263550	-0.057	-0.139	-0.1197	-0.2919
105272	5263600	-0.056	-0.141	-0.1176	-0.2961
105273	5263650	-0.058	-0.142	-0.1218	-0.2982
105274	5263700	-0.067	-0.145	-0.1407	-0.3045
105275	5263750	-0.077	-0.145	-0.1617	-0.3045
105276	5263800	-0.083	-0.141	-0.1743	-0.2961
105277	5263850	-0.084	-0.142	-0.1764	-0.2982
105278	5263900	-0.085	-0.144	-0.1785	-0.3024
105279	5263950	-0.091	-0.145	-0.1911	-0.3045
105280	5264000	-0.092	-0.143	-0.1932	-0.3003
105281	5264050	-0.086	-0.144	-0.1806	-0.3024
105282	5264100	-0.069	-0.147	-0.1449	-0.3087
105283	5264150	-0.068	-0.151	-0.1428	-0.3171
105284	5264200	-0.07	-0.148	-0.147	-0.3108
105285	5264250	-0.071	-0.144	-0.1491	-0.3024
105286	5264300	-0.077	-0.137	-0.1617	-0.2877
105287	5264350	-0.082	-0.135	-0.1722	-0.2835
105288	5264400	-0.083	-0.131	-0.1743	-0.2751
105289	5264450	-0.082	-0.13	-0.1722	-0.273
105290	5264500	-0.081	-0.132	-0.1701	-0.2772
105291	5264550	-0.079	-0.132	-0.1659	-0.2772
105292	5264600	-0.082	-0.13	-0.1722	-0.273
105293	5264650	-0.086	-0.129	-0.1806	-0.2709
105294	5264700	-0.086	-0.128	-0.1806	-0.2688
105295	5264750	-0.088	-0.128	-0.1848	-0.2688
105296	5264800	-0.087	-0.129	-0.1827	-0.2709
105297	5264850	-0.087	-0.128	-0.1827	-0.2688
105298	5264900	-0.086	-0.128	-0.1806	-0.2688
105299	5264950	-0.089	-0.128	-0.1869	-0.2688
105300	5265000	-0.09	-0.127	-0.189	-0.2667
105301	5265050	-0.09	-0.127	-0.189	-0.2667
105302	5265100	-0.092	-0.125	-0.1932	-0.2625
105303	5265150	-0.094	-0.124	-0.1974	-0.2604
105304	5265200	-0.094	-0.125	-0.1974	-0.2625
105305	5265250	-0.094	-0.127	-0.1974	-0.2667
105306	5265300	-0.096	-0.129	-0.2016	-0.2709
105307	5265350	-0.095	-0.129	-0.1995	-0.2709
105308	5265400	-0.092	-0.13	-0.1932	-0.273
105309	5265450	-0.092	-0.13	-0.1932	-0.273
105310	5265500	-0.095	-0.127	-0.1995	-0.2667
105311	5265550	-0.096	-0.127	-0.2016	-0.2667
105312	5265600	-0.099	-0.127	-0.2079	-0.2667
105313	5265650	-0.1	-0.127	-0.21	-0.2667
105314	5265700	-0.1	-0.126	-0.21	-0.2646
105315	5265750	-0.1	-0.127	-0.21	-0.2667
105316	5265800	-0.101	-0.127	-0.2121	-0.2667
105317	5265850	-0.102	-0.127	-0.2142	-0.2667
105318	5265900	-0.098	-0.128	-0.2058	-0.2688
105319	5265950	-0.094	-0.128	-0.1974	-0.2688
105320	5266000	-0.087	-0.129	-0.1827	-0.2709
105321	5266050	-0.086	-0.131	-0.1806	-0.2751
105322	5266100	-0.084	-0.132	-0.1764	-0.2772
105323	5266150	-0.083	-0.131	-0.1743	-0.2751
105324	5266200	-0.079	-0.132	-0.1659	-0.2772
105325	5266250	-0.076	-0.133	-0.1596	-0.2793
105326	5266300	-0.077	-0.132	-0.1617	-0.2772
105327	5266350	-0.077	-0.131	-0.1617	-0.2751
105328	5266400	-0.078	-0.132	-0.1638	-0.2772
105329	5266450	-0.078	-0.132	-0.1638	-0.2772
105330	5266500	-0.076	-0.133	-0.1596	-0.2793
105331	5266550	-0.075	-0.134	-0.1575	-0.2814
105332	5266600	-0.074	-0.134	-0.1554	-0.2814
105333	5266650	-0.074	-0.133	-0.1554	-0.2793
105334	5266700	-0.079	-0.129	-0.1659	-0.2709
105335	5266750	-0.084	-0.128	-0.1764	-0.2688
105336	5266800	-0.087	-0.128	-0.1827	-0.2688
105337	5266850	-0.09	-0.128	-0.189	-0.2688
105338	5266900	-0.092	-0.126	-0.1932	-0.2646
105339	5266950	-0.09	-0.127	-0.189	-0.2667
105340	5267000	-0.09	-0.126	-0.189	-0.2646
105341	5267050	-0.092	-0.127	-0.1932	-0.2667
105342	5267100	-0.091	-0.128	-0.1911	-0.2688
105343	5267150	-0.09	-0.128	-0.189	-0.2688
105344	5267200	-0.085	-0.126	-0.1785	-0.2646
105345	5267250	-0.083	-0.127	-0.1743	-0.2667
105346	5267300	-0.08	-0.13	-0.168	-0.273
105347	5267350	-0.079	-0.13	-0.1659	-0.273
105348	5267400	-0.079	-0.131	-0.1659	-0.2751
105349	5267450	-0.077	-0.13	-0.1617	-0.273
105350	5267500	-0.077	-0.129	-0.1617	-0.2709
105351	5267550	-0.079	-0.13	-0.1659	-0.273
105352	5267600	-0.082	-0.13	-0.1722	-0.273
105353	5267650	-0.081	-0.128	-0.1701	-0.2688
105354	5267700	-0.08	-0.129	-0.168	-0.2709
105355	5267750	-0.082	-0.128	-0.1722	-0.2688
105356	5267800	-0.085	-0.129	-0.1785	-0.2709
105357	5267850	-0.088	-0.128	-0.1848	-0.2688
105358	5267900	-0.091	-0.127	-0.1911	-0.2667
105359	5267950	-0.092	-0.127	-0.1932	-0.2667
105360	5268000	-0.092	-0.128	-0.1932	-0.2688
105361	5268050	-0.089	-0.13	-0.1869	-0.273
105362	5268100	-0.082	-0.135	-0.1722	-0.2835
105363	5268150	-0.069	-0.142	-0.1449	-0.2982
105364	5268200	-0.058	-0.152	-0.1218	-0.3192
105365	5268250	-0.063	-0.157	-0.1323	-0.3297
105366	5268300	-0.097	-0.157	-0.2037	-0.3297
105367	5268350	-0.106	-0.158	-0.2226	-0.3318
105368	5268400	-0.12	-0.163	-0.252	-0.3423
105369	5268450	-0.133	-0.168	-0.2793	-0.3528
105370	5268500	-0.205	-0.163	-0.4305	-0.3423
105371	5268550	-0.247	-0.16	-0.5187	-0.336
105372	5268600	-0.281	-0.142	-0.5901	-0.2982
105373	5268650	-0.307	-0.134	-0.6447	-0.2814
105374	5268700	-0.3	-0.136	-0.63	-0.2856
105375	5268750	-0.259	-0.16	-0.5439	-0.336
105376	5268800	-0.236	-0.181	-0.4956	-0.3801
105377	5268850	-0.253	-0.179	-0.5313	-0.3759
105378	5268900	-0.243	-0.177	-0.5103	-0.3717
105379	5268950	-0.23	-0.172	-0.483	-0.3612
105380	5269000	-0.199	-0.162	-0.4179	-0.3402
105381	5269050	-0.196	-0.152	-0.4116	-0.3192
105382	5269100	-0.203	-0.144	-0.4263	-0.3024
105383	5269150	-0.201	-0.141	-0.4221	-0.2961
105384	5269200	-0.225	-0.135	-0.4725	-0.2835
105385	5269250	-0.242	-0.134	-0.5082	-0.2814
105386	5269300	-0.231	-0.122	-0.4851	-0.2562
105387	5269350	-0.168	-0.118	-0.3528	-0.2478
105388	5269400	-0.131	-0.118	-0.2751	-0.2478
105389	5269450	-0.124	-0.124	-0.2604	-0.2604
105390	5269500	-0.119	-0.135	-0.2499	-0.2835
105391	5269550	-0.116	-0.147	-0.2436	-0.3087
105392	5269600	-0.132	-0.155	-0.2772	-0.3255
105393	5269650	-0.137	-0.163	-0.2877	-0.3423
105394	5269700	-0.154	-0.176	-0.3234	-0.3696
105395	5269750	-0.161	-0.18	-0.3381	-0.378
105396	5269800	-0.158	-0.181	-0.3318	-0.3801
105397	5269850	-0.139	-0.179	-0.2919	-0.3759
105398	5269900	-0.119	-0.165	-0.2499	-0.3465
105399	5269950	-0.099	-0.132	-0.2079	-0.2772
105400	5270000	-0.079	-0.082	-0.1659	-0.1722
105401	5270050	-0.063	-0.034	-0.1323	-0.0714
105402	5270100	-0.037	-0.001	-0.0777	-0.0021
105403	5270150	-0.031	0.018	-0.0651	0.0378
105404	5270200	-0.009	0.012	-0.0189	0.0252
105405	5270250	-0.001	0.002	-0.0021	0.0042
105406	5270300	0.002	0.001	0.0042	0.0021
105407	5270350	0.002	0.002	0.0042	0.0042
105408	5270400	0.004	0.001	0.0084	0.0021
105409	5270450	0.005	0	0.0105	0
105410	5270500	0.004	-0.001	0.0084	-0.0021
105411	5270550	0.004	0	0.0084	0
105412	5270600	0.005	0	0.0105	0
105413	5270650	0.004	0	0.0084	0
105414	5270700	0.002	0	0.0042	0
105415	5270750	0.002	0	0.0042	0
105416	5270800	0.007	0.002	0.0147	0.0042
105417	5270850	0.009	0.002	0.0189	0.0042
105418	5270900	0.005	-0.001	0.0105	-0.0021
105419	5270950	0	-0.001	0	-0.0021
105420	5271000	0.002	-0.003	0.0042	-0.0063
105421	5271050	0.004	-0.004	0.0084	-0.0084
105422	5271100	0.006	-0.004	0.0126	-0.0084
105423	5271150	0.016	0.013	0.0336	0.0273
105424	5271200	0.056	0.06	0.1176	0.126
105425	5271250	0.119	0.125	0.2499	0.2625
105426	5271300	0.17	0.162	0.357	0.3402
105427	5271350	0.168	0.16	0.3528	0.336
105428	5271400	0.132	0.132	0.2772	0.2772
105429	5271450	0.127	0.119	0.2667	0.2499
105430	5271500	0.132	0.127	0.2772	0.2667
105431	5271550	0.136	0.128	0.2856	0.2688
105432	5271600	0.135	0.127	0.2835	0.2667
105433	5271650	0.14	0.129	0.294	0.2709
105434	5271700	0.134	0.124	0.2814	0.2604
105435	5271750	0.109	0.096	0.2289	0.2016
105436	5271800	0.078	0.07	0.1638	0.147
105437	5271850	0.06	0.057	0.126	0.1197
105438	5271900	0.054	0.05	0.1134	0.105
105439	5271950	0.054	0.046	0.1134	0.0966
105440	5272000	0.044	0.039	0.0924	0.0819
105441	5272050	0.038	0.027	0.0798	0.0567
105442	5272100	0.018	0.008	0.0378	0.0168
105443	5272150	0.007	0.004	0.0147	0.0084
105444	5272200	0	-0.003	0	-0.0063
105445	5272250	0.003	-0.003	0.0063	-0.0063
105446	5272300	0.005	-0.001	0.0105	-0.0021
105447	5272350	0.005	0	0.0105	0
105448	5272400	0.004	-0.001	0.0084	-0.0021
105449	5272450	0.001	-0.003	0.0021	-0.0063
105450	5272500	-0.018	-0.003	-0.0378	-0.0063
105451	5272550	-0.021	-0.002	-0.0441	-0.0042
105452	5272600	-0.002	-0.001	-0.0042	-0.0021
105453	5272650	0.007	-0.001	0.0147	-0.0021
105454	5272700	0.019	-0.001	0.0399	-0.0021
105455	5272750	0.013	-0.001	0.0273	-0.0021
105456	5272800	0.005	-0.001	0.0105	-0.0021
105457	5272850	0.005	-0.002	0.0105	-0.0042
105458	5272900	0.004	-0.003	0.0084	-0.0063
105459	5272950	0.005	-0.002	0.0105	-0.0042
105460	5273000	0.005	-0.002	0.0105	-0.0042
105461	5273050	0.006	-0.003	0.0126	-0.0063
105462	5273100	0.006	-0.004	0.0126	-0.0084
105463	5273150	0.006	-0.003	0.0126	-0.0063
105464	5273200	0.005	-0.002	0.0105	-0.0042
105465	5273250	0.005	-0.001	0.0105	-0.0021
105466	5273300	0.004	-0.002	0.0084	-0.0042
105467	5273350	0.004	-0.001	0.0084	-0.0021
105468	5273400	0.005	-0.002	0.0105	-0.0042
105469	5273450	0.004	-0.002	0.0084	-0.0042
105470	5273500	0.005	-0.002	0.0105	-0.0042
105471	5273550	0.016	0.012	0.0336	0.0252
105472	5273600	0.042	0.038	0.0882	0.0798
105473	5273650	0.057	0.054	0.1197	0.1134
105474	5273700	0.049	0.052	0.1029	0.1092
105475	5273750	0.046	0.055	0.0966	0.1155
105476	5273800	0.037	0.058	0.0777	0.1218
105477	5273850	0.042	0.068	0.0882	0.1428
105478	5273900	0.06	0.084	0.126	0.1764
105479	5273950	0.063	0.087	0.1323	0.1827
105480	5274000	0.059	0.079	0.1239	0.1659
105481	5274050	0.041	0.07	0.0861	0.147
105482	5274100	0.026	0.046	0.0546	0.0966
105483	5274150	0.033	0.053	0.0693	0.1113
105484	5274200	0.039	0.054	0.0819	0.1134
105485	5274250	0.019	0.029	0.0399	0.0609
105486	5274300	-0.008	0.01	-0.0168	0.021
105487	5274350	-0.01	0.006	-0.021	0.0126
105488	5274400	-0.015	0.008	-0.0315	0.0168
105489	5274450	-0.019	0.004	-0.0399	0.0084
105490	5274500	-0.019	-0.004	-0.0399	-0.0084
105491	5274550	-0.014	-0.006	-0.0294	-0.0126
105492	5274600	-0.013	-0.006	-0.0273	-0.0126
105493	5274650	-0.018	-0.006	-0.0378	-0.0126
105494	5274700	-0.021	-0.004	-0.0441	-0.0084
105495	5274750	-0.024	-0.003	-0.0504	-0.0063
105496	5274800	-0.025	-0.004	-0.0525	-0.0084
105497	5274850	-0.024	-0.007	-0.0504	-0.0147
105498	5274900	-0.023	-0.007	-0.0483	-0.0147
105499	5274950	-0.024	-0.007	-0.0504	-0.0147
